imgUrl,questionStr,answerGroups,answerQuestions
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000000113.jpg""","""What are the initials on the cake?""","[[{""id"": ""g0.0"", ""content"": ""m""}], [{""id"": ""g1.0"", ""content"": ""hb""}], [{""id"": ""g2.0"", ""content"": ""icing""}], [{""id"": ""g3.0"", ""content"": ""jk""}], [{""id"": ""g4.0"", ""content"": ""not sure""}], [{""id"": ""g5.0"", ""content"": ""mk""}], [{""id"": ""g6.0"", ""content"": ""md""}], [{""id"": ""g7.0"", ""content"": ""t""}], [{""id"": ""g8.0"", ""content"": ""js""}]]","[""What are the initials on the cake?"", ""What are the initials on the cake?"", ""What are the initials on the cake?"", ""What are the initials on the cake?"", ""What are the initials on the cake?"", ""What are the initials on the cake?"", ""What are the initials on the cake?"", ""What are the initials on the cake?"", ""What are the initials on the cake?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000113512.jpg""","""What type of tennis movie is the man doing?""","[[{""id"": ""g0.0"", ""content"": ""volley""}], [{""id"": ""g1.0"", ""content"": ""none""}, {""id"": ""g1.1"", ""content"": ""bad""}], [{""id"": ""g2.0"", ""content"": ""action""}], [{""id"": ""g3.0"", ""content"": ""serve""}], [{""id"": ""g4.0"", ""content"": ""dodgeball""}], [{""id"": ""g5.0"", ""content"": ""swing""}], [{""id"": ""g6.0"", ""content"": ""celebration""}], [{""id"": ""g7.0"", ""content"": ""jump""}], [{""id"": ""g8.0"", ""content"": ""fast movie""}]]","[""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?"", ""What type of tennis movie is the man doing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000114142.jpg""","""What juice is the food laying in?""","[[{""id"": ""g0.0"", ""content"": ""lime""}], [{""id"": ""g1.0"", ""content"": ""chicken juice""}], [{""id"": ""g2.0"", ""content"": ""gravy""}], [{""id"": ""g3.0"", ""content"": ""sauce""}], [{""id"": ""g4.0"", ""content"": ""glaze""}], [{""id"": ""g5.0"", ""content"": ""chicken""}], [{""id"": ""g6.0"", ""content"": ""beef broth""}], [{""id"": ""g7.0"", ""content"": ""au jus""}], [{""id"": ""g8.0"", ""content"": ""brown butter""}]]","[""What juice is the food laying in?"", ""What juice is the food laying in?"", ""What juice is the food laying in?"", ""What juice is the food laying in?"", ""What juice is the food laying in?"", ""What juice is the food laying in?"", ""What juice is the food laying in?"", ""What juice is the food laying in?"", ""What juice is the food laying in?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000115151.jpg""","""Where is the motorcycle's maker based?""","[[{""id"": ""g0.0"", ""content"": ""rhode island""}], [{""id"": ""g1.0"", ""content"": ""germany""}], [{""id"": ""g2.0"", ""content"": ""england""}], [{""id"": ""g3.0"", ""content"": ""chicago""}, {""id"": ""g3.1"", ""content"": ""houston""}], [{""id"": ""g4.0"", ""content"": ""wisconsin""}], [{""id"": ""g5.0"", ""content"": ""usa""}], [{""id"": ""g6.0"", ""content"": ""harley-davidson""}], [{""id"": ""g7.0"", ""content"": ""none""}], [{""id"": ""g8.0"", ""content"": ""don't know""}]]","[""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?"", ""Where is the motorcycle's maker based?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000115392.jpg""","""What letters and numbers are on the license plate on the bus?""","[[{""id"": ""g0.0"", ""content"": ""wagga""}], [{""id"": ""g1.0"", ""content"": ""mxs6pmk""}], [{""id"": ""g2.0"", ""content"": ""test""}, {""id"": ""g2.1"", ""content"": ""nasr pwp""}], [{""id"": ""g3.0"", ""content"": ""can't read""}], [{""id"": ""g4.0"", ""content"": ""wx56phx""}], [{""id"": ""g5.0"", ""content"": ""ww56 pix""}], [{""id"": ""g6.0"", ""content"": ""mxs6 pwk""}]]","[""What letters and numbers are on the license plate on the bus?"", ""What letters and numbers are on the license plate on the bus?"", ""What letters and numbers are on the license plate on the bus?"", ""What letters and numbers are on the license plate on the bus?"", ""What letters and numbers are on the license plate on the bus?"", ""What letters and numbers are on the license plate on the bus?"", ""What letters and numbers are on the license plate on the bus?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000116356.jpg""","""What is the man signing?""","[[{""id"": ""g0.0"", ""content"": ""happy birthday""}], [{""id"": ""g1.0"", ""content"": ""container""}], [{""id"": ""g2.0"", ""content"": ""awesome""}], [{""id"": ""g3.0"", ""content"": ""nothing""}, {""id"": ""g3.1"", ""content"": ""thumb's up""}], [{""id"": ""g4.0"", ""content"": ""dish""}], [{""id"": ""g5.0"", ""content"": ""tray""}], [{""id"": ""g6.0"", ""content"": ""ok""}], [{""id"": ""g7.0"", ""content"": ""song""}], [{""id"": ""g8.0"", ""content"": ""cake""}]]","[""What is the man signing?"", ""What is the man signing?"", ""What is the man signing?"", ""What is the man signing?"", ""What is the man signing?"", ""What is the man signing?"", ""What is the man signing?"", ""What is the man signing?"", ""What is the man signing?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000123694.jpg""","""What order should the objects be used in?""","[[{""id"": ""g0.0"", ""content"": ""liquid, scissors, gauze""}], [{""id"": ""g1.0"", ""content"": ""wipe, alcohol, scissors, wipe, band-aid""}], [{""id"": ""g2.0"", ""content"": ""i don't know""}], [{""id"": ""g3.0"", ""content"": ""to treat sick patient""}, {""id"": ""g3.1"", ""content"": ""left to right""}], [{""id"": ""g4.0"", ""content"": ""alcohol, scissor bandage bactine""}], [{""id"": ""g5.0"", ""content"": ""clockwise""}], [{""id"": ""g6.0"", ""content"": ""use scissors,then band aid""}], [{""id"": ""g7.0"", ""content"": ""tape last""}], [{""id"": ""g8.0"", ""content"": ""na""}]]","[""What order should the objects be used in?"", ""What order should the objects be used in?"", ""What order should the objects be used in?"", ""What order should the objects be used in?"", ""What order should the objects be used in?"", ""What order should the objects be used in?"", ""What order should the objects be used in?"", ""What order should the objects be used in?"", ""What order should the objects be used in?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000124152.jpg""","""What does the l on this vehicle mean?""","[[{""id"": ""g0.0"", ""content"": ""lower""}], [{""id"": ""g1.0"", ""content"": ""l""}], [{""id"": ""g2.0"", ""content"": ""livery""}], [{""id"": ""g3.0"", ""content"": ""licensed""}], [{""id"": ""g4.0"", ""content"": ""lsd""}], [{""id"": ""g5.0"", ""content"": ""racing identifier""}], [{""id"": ""g6.0"", ""content"": ""unknown""}], [{""id"": ""g7.0"", ""content"": ""left""}], [{""id"": ""g8.0"", ""content"": ""lonely""}]]","[""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?"", ""What does the l on this vehicle mean?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000125438.jpg""","""What kind of food is this?""","[[{""id"": ""g0.0"", ""content"": ""strawberry shortcake""}], [{""id"": ""g1.0"", ""content"": ""desert""}], [{""id"": ""g2.0"", ""content"": ""pie""}], [{""id"": ""g3.0"", ""content"": ""belgian waffle""}, {""id"": ""g3.1"", ""content"": ""waffle""}], [{""id"": ""g4.0"", ""content"": ""pancake""}], [{""id"": ""g5.0"", ""content"": ""cake""}], [{""id"": ""g6.0"", ""content"": ""pancakes""}], [{""id"": ""g7.0"", ""content"": ""breakfast""}], [{""id"": ""g8.0"", ""content"": ""dessert""}]]","[""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?"", ""What kind of food is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000126536.jpg""","""What is the bench looking at?""","[[{""id"": ""g0.0"", ""content"": ""wood""}], [{""id"": ""g1.0"", ""content"": ""deck""}], [{""id"": ""g2.0"", ""content"": ""beach""}, {""id"": ""g2.1"", ""content"": ""coast""}], [{""id"": ""g3.0"", ""content"": ""fire hydrant""}], [{""id"": ""g4.0"", ""content"": ""nothing""}], [{""id"": ""g5.0"", ""content"": ""camera""}], [{""id"": ""g6.0"", ""content"": ""water""}], [{""id"": ""g7.0"", ""content"": ""hill""}], [{""id"": ""g8.0"", ""content"": ""street""}]]","[""What is the bench looking at?"", ""What is the bench looking at?"", ""What is the bench looking at?"", ""What is the bench looking at?"", ""What is the bench looking at?"", ""What is the bench looking at?"", ""What is the bench looking at?"", ""What is the bench looking at?"", ""What is the bench looking at?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000127575.jpg""","""What was this placed called before Hollywood?""","[[{""id"": ""g0.0"", ""content"": ""h&h""}], [{""id"": ""g1.0"", ""content"": ""hollywoodland""}, {""id"": ""g1.1"", ""content"": ""california""}], [{""id"": ""g2.0"", ""content"": ""hollywood boulevard""}], [{""id"": ""g3.0"", ""content"": ""n/a""}], [{""id"": ""g4.0"", ""content"": ""hmm""}], [{""id"": ""g5.0"", ""content"": ""i don't know""}], [{""id"": ""g6.0"", ""content"": ""los angeles""}], [{""id"": ""g7.0"", ""content"": ""h&h hollywood and highland""}]]","[""What was this placed called before Hollywood?"", ""What was this placed called before Hollywood?"", ""What was this placed called before Hollywood?"", ""What was this placed called before Hollywood?"", ""What was this placed called before Hollywood?"", ""What was this placed called before Hollywood?"", ""What was this placed called before Hollywood?"", ""What was this placed called before Hollywood?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000127726.jpg""","""Whose blood is that on the knife?""","[[{""id"": ""g0.0"", ""content"": ""fish""}], [{""id"": ""g1.0"", ""content"": ""owners""}], [{""id"": ""g2.0"", ""content"": ""plant juice""}], [{""id"": ""g3.0"", ""content"": ""beet""}, {""id"": ""g3.1"", ""content"": ""beets""}], [{""id"": ""g4.0"", ""content"": ""steak""}], [{""id"": ""g5.0"", ""content"": ""someone""}], [{""id"": ""g6.0"", ""content"": ""cutter""}], [{""id"": ""g7.0"", ""content"": ""chef""}]]","[""Whose blood is that on the knife?"", ""Whose blood is that on the knife?"", ""Whose blood is that on the knife?"", ""Whose blood is that on the knife?"", ""Whose blood is that on the knife?"", ""Whose blood is that on the knife?"", ""Whose blood is that on the knife?"", ""Whose blood is that on the knife?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000128136.jpg""","""What is behind the last elephant?""","[[{""id"": ""g0.0"", ""content"": ""trees""}], [{""id"": ""g1.0"", ""content"": ""grass""}], [{""id"": ""g2.0"", ""content"": ""bushes""}], [{""id"": ""g3.0"", ""content"": ""open field""}], [{""id"": ""g4.0"", ""content"": ""plants""}], [{""id"": ""g5.0"", ""content"": ""nothing""}], [{""id"": ""g6.0"", ""content"": ""brush""}], [{""id"": ""g7.0"", ""content"": ""sky""}], [{""id"": ""g8.0"", ""content"": ""bush""}]]","[""What is behind the last elephant?"", ""What is behind the last elephant?"", ""What is behind the last elephant?"", ""What is behind the last elephant?"", ""What is behind the last elephant?"", ""What is behind the last elephant?"", ""What is behind the last elephant?"", ""What is behind the last elephant?"", ""What is behind the last elephant?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000012873.jpg""","""What animal is on the baby's pajamas?""","[[{""id"": ""g0.0"", ""content"": ""reindeer""}], [{""id"": ""g1.0"", ""content"": ""lizard""}], [{""id"": ""g2.0"", ""content"": ""unicorn""}], [{""id"": ""g3.0"", ""content"": ""none""}], [{""id"": ""g4.0"", ""content"": ""giraffe""}], [{""id"": ""g5.0"", ""content"": ""cat""}], [{""id"": ""g6.0"", ""content"": ""dinosaur""}], [{""id"": ""g7.0"", ""content"": ""lamb""}], [{""id"": ""g8.0"", ""content"": ""duck""}]]","[""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?"", ""What animal is on the baby's pajamas?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000129031.jpg""","""What style pizza is this?""","[[{""id"": ""g0.0"", ""content"": ""rising crust""}], [{""id"": ""g1.0"", ""content"": ""neapolitan""}], [{""id"": ""g2.0"", ""content"": ""cheese pizza""}, {""id"": ""g2.1"", ""content"": ""cheese""}], [{""id"": ""g3.0"", ""content"": ""margarita""}], [{""id"": ""g4.0"", ""content"": ""tuscany""}], [{""id"": ""g5.0"", ""content"": ""thick""}], [{""id"": ""g6.0"", ""content"": ""vegetarian""}], [{""id"": ""g7.0"", ""content"": ""rustic""}], [{""id"": ""g8.0"", ""content"": ""brick oven""}]]","[""What style pizza is this?"", ""What style pizza is this?"", ""What style pizza is this?"", ""What style pizza is this?"", ""What style pizza is this?"", ""What style pizza is this?"", ""What style pizza is this?"", ""What style pizza is this?"", ""What style pizza is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000130192.jpg""","""What are the streets at this intersection?""","[[{""id"": ""g0.0"", ""content"": ""bethany""}], [{""id"": ""g1.0"", ""content"": ""not visible""}, {""id"": ""g1.1"", ""content"": ""cannot tell""}], [{""id"": ""g2.0"", ""content"": ""shinquelenelle & beltway""}], [{""id"": ""g3.0"", ""content"": ""b""}], [{""id"": ""g4.0"", ""content"": ""broadway""}], [{""id"": ""g5.0"", ""content"": ""abercrombie and endly""}], [{""id"": ""g6.0"", ""content"": ""benny""}], [{""id"": ""g7.0"", ""content"": ""unsure""}], [{""id"": ""g8.0"", ""content"": ""springvale, bowen""}]]","[""What are the streets at this intersection?"", ""What are the streets at this intersection?"", ""What are the streets at this intersection?"", ""What are the streets at this intersection?"", ""What are the streets at this intersection?"", ""What are the streets at this intersection?"", ""What are the streets at this intersection?"", ""What are the streets at this intersection?"", ""What are the streets at this intersection?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000131011.jpg""","""What kind of business is going on at this premises?""","[[{""id"": ""g0.0"", ""content"": ""mechanical turk""}], [{""id"": ""g1.0"", ""content"": ""school""}], [{""id"": ""g2.0"", ""content"": ""computers""}], [{""id"": ""g3.0"", ""content"": ""don't know""}], [{""id"": ""g4.0"", ""content"": ""research""}], [{""id"": ""g5.0"", ""content"": ""pall mall""}], [{""id"": ""g6.0"", ""content"": ""journalism""}], [{""id"": ""g7.0"", ""content"": ""home office""}], [{""id"": ""g8.0"", ""content"": ""repair""}]]","[""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?"", ""What kind of business is going on at this premises?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000131074.jpg""","""What is on the pillow?""","[[{""id"": ""g0.0"", ""content"": ""pillow case""}, {""id"": ""g0.1"", ""content"": ""pillow sham""}], [{""id"": ""g1.0"", ""content"": ""frills""}], [{""id"": ""g2.0"", ""content"": ""pillowcases""}], [{""id"": ""g3.0"", ""content"": ""nothing""}], [{""id"": ""g4.0"", ""content"": ""gray""}], [{""id"": ""g5.0"", ""content"": ""note""}], [{""id"": ""g6.0"", ""content"": ""cover""}], [{""id"": ""g7.0"", ""content"": ""paper""}], [{""id"": ""g8.0"", ""content"": ""sign""}]]","[""What is on the pillow?"", ""What is on the pillow?"", ""What is on the pillow?"", ""What is on the pillow?"", ""What is on the pillow?"", ""What is on the pillow?"", ""What is on the pillow?"", ""What is on the pillow?"", ""What is on the pillow?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000137377.jpg""","""What is she taking a picture of?""","[[{""id"": ""g0.0"", ""content"": ""people""}], [{""id"": ""g1.0"", ""content"": ""doll""}], [{""id"": ""g2.0"", ""content"": ""signs""}], [{""id"": ""g3.0"", ""content"": ""toy""}], [{""id"": ""g4.0"", ""content"": ""cartoon character""}], [{""id"": ""g5.0"", ""content"": ""badges""}], [{""id"": ""g6.0"", ""content"": ""wall""}], [{""id"": ""g7.0"", ""content"": ""tags""}], [{""id"": ""g8.0"", ""content"": ""cards""}]]","[""What is she taking a picture of?"", ""What is she taking a picture of?"", ""What is she taking a picture of?"", ""What is she taking a picture of?"", ""What is she taking a picture of?"", ""What is she taking a picture of?"", ""What is she taking a picture of?"", ""What is she taking a picture of?"", ""What is she taking a picture of?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000139763.jpg""","""What gaming systems are these?""","[[{""id"": ""g0.0"", ""content"": ""leapfrog""}], [{""id"": ""g1.0"", ""content"": ""xbox""}], [{""id"": ""g2.0"", ""content"": ""x""}], [{""id"": ""g3.0"", ""content"": ""kids""}], [{""id"": ""g4.0"", ""content"": ""laptops""}], [{""id"": ""g5.0"", ""content"": ""ping pong""}], [{""id"": ""g6.0"", ""content"": ""paddle ball""}], [{""id"": ""g7.0"", ""content"": ""wii""}, {""id"": ""g7.1"", ""content"": ""nintendo""}], [{""id"": ""g8.0"", ""content"": ""laptop""}]]","[""What gaming systems are these?"", ""What gaming systems are these?"", ""What gaming systems are these?"", ""What gaming systems are these?"", ""What gaming systems are these?"", ""What gaming systems are these?"", ""What gaming systems are these?"", ""What gaming systems are these?"", ""What gaming systems are these?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000140821.jpg""","""What activity has recently taken place in this room?""","[[{""id"": ""g0.0"", ""content"": ""flushing""}], [{""id"": ""g1.0"", ""content"": ""shopping""}], [{""id"": ""g2.0"", ""content"": ""washing""}], [{""id"": ""g3.0"", ""content"": ""confession""}], [{""id"": ""g4.0"", ""content"": ""pooping""}], [{""id"": ""g5.0"", ""content"": ""urination""}], [{""id"": ""g6.0"", ""content"": ""used restroom""}], [{""id"": ""g7.0"", ""content"": ""1 or 2""}], [{""id"": ""g8.0"", ""content"": ""shaving""}]]","[""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?"", ""What activity has recently taken place in this room?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000143629.jpg""","""Why is the person's coloring strange?""","[[{""id"": ""g0.0"", ""content"": ""it's glowing""}], [{""id"": ""g1.0"", ""content"": ""filter""}], [{""id"": ""g2.0"", ""content"": ""edited picture""}], [{""id"": ""g3.0"", ""content"": ""inverted photo""}], [{""id"": ""g4.0"", ""content"": ""colored in""}], [{""id"": ""g5.0"", ""content"": ""red skin color""}, {""id"": ""g5.1"", ""content"": ""skin is bright red""}], [{""id"": ""g6.0"", ""content"": ""paint""}], [{""id"": ""g7.0"", ""content"": ""photoshop""}], [{""id"": ""g8.0"", ""content"": ""image filtering""}]]","[""Why is the person's coloring strange?"", ""Why is the person's coloring strange?"", ""Why is the person's coloring strange?"", ""Why is the person's coloring strange?"", ""Why is the person's coloring strange?"", ""Why is the person's coloring strange?"", ""Why is the person's coloring strange?"", ""Why is the person's coloring strange?"", ""Why is the person's coloring strange?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000144230.jpg""","""The red team?""","[[{""id"": ""g0.0"", ""content"": ""unknown""}], [{""id"": ""g1.0"", ""content"": ""no""}], [{""id"": ""g2.0"", ""content"": ""play""}], [{""id"": ""g3.0"", ""content"": ""red""}, {""id"": ""g3.1"", ""content"": ""baseball""}], [{""id"": ""g4.0"", ""content"": ""what?""}], [{""id"": ""g5.0"", ""content"": ""fl""}], [{""id"": ""g6.0"", ""content"": ""red""}], [{""id"": ""g7.0"", ""content"": ""yes""}]]","[""The red team?"", ""The red team?"", ""The red team?"", ""The red team?"", ""The red team?"", ""The red team?"", ""The red team?"", ""The red team?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000144582.jpg""","""What does the red bag say on it?""","[[{""id"": ""g0.0"", ""content"": ""w""}, {""id"": ""g0.1"", ""content"": ""walgreen's""}], [{""id"": ""g1.0"", ""content"": ""web""}], [{""id"": ""g2.0"", ""content"": ""latency""}], [{""id"": ""g3.0"", ""content"": ""store name""}], [{""id"": ""g4.0"", ""content"": ""???""}], [{""id"": ""g5.0"", ""content"": ""macy's""}], [{""id"": ""g6.0"", ""content"": ""online""}]]","[""What does the red bag say on it?"", ""What does the red bag say on it?"", ""What does the red bag say on it?"", ""What does the red bag say on it?"", ""What does the red bag say on it?"", ""What does the red bag say on it?"", ""What does the red bag say on it?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000145767.jpg""","""What kind of flowers are in the picture?""","[[{""id"": ""g0.0"", ""content"": ""there are no flowers""}, {""id"": ""g0.1"", ""content"": ""leaves only""}], [{""id"": ""g1.0"", ""content"": ""none""}], [{""id"": ""g2.0"", ""content"": ""roses""}], [{""id"": ""g3.0"", ""content"": ""indoor flowers""}], [{""id"": ""g4.0"", ""content"": ""marigolds""}], [{""id"": ""g5.0"", ""content"": ""lilies""}], [{""id"": ""g6.0"", ""content"": ""photos""}], [{""id"": ""g7.0"", ""content"": ""daisies""}], [{""id"": ""g8.0"", ""content"": ""tulips""}]]","[""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?"", ""What kind of flowers are in the picture?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000146317.jpg""","""Where is this bus going?""","[[{""id"": ""g0.0"", ""content"": ""nowhere""}], [{""id"": ""g1.0"", ""content"": ""can't tell""}], [{""id"": ""g2.0"", ""content"": ""forward""}], [{""id"": ""g3.0"", ""content"": ""west""}], [{""id"": ""g4.0"", ""content"": ""away""}], [{""id"": ""g5.0"", ""content"": ""town""}], [{""id"": ""g6.0"", ""content"": ""london""}], [{""id"": ""g7.0"", ""content"": ""not possible""}], [{""id"": ""g8.0"", ""content"": ""on route""}]]","[""Where is this bus going?"", ""Where is this bus going?"", ""Where is this bus going?"", ""Where is this bus going?"", ""Where is this bus going?"", ""Where is this bus going?"", ""Where is this bus going?"", ""Where is this bus going?"", ""Where is this bus going?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000146611.jpg""","""What is in the video?""","[[{""id"": ""g0.0"", ""content"": ""duck""}], [{""id"": ""g1.0"", ""content"": ""bathroom of doll house""}, {""id"": ""g1.1"", ""content"": ""bathroom""}], [{""id"": ""g2.0"", ""content"": ""model""}], [{""id"": ""g3.0"", ""content"": ""cartoons""}], [{""id"": ""g4.0"", ""content"": ""tub""}], [{""id"": ""g5.0"", ""content"": ""miniature""}], [{""id"": ""g6.0"", ""content"": ""chair""}], [{""id"": ""g7.0"", ""content"": ""tv show""}], [{""id"": ""g8.0"", ""content"": ""movie""}]]","[""What is in the video?"", ""What is in the video?"", ""What is in the video?"", ""What is in the video?"", ""What is in the video?"", ""What is in the video?"", ""What is in the video?"", ""What is in the video?"", ""What is in the video?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000148811.jpg""","""What does the sign on the fence say?""","[[{""id"": ""g0.0"", ""content"": ""n/a""}], [{""id"": ""g1.0"", ""content"": ""words""}], [{""id"": ""g2.0"", ""content"": ""can't read""}, {""id"": ""g2.1"", ""content"": ""don't enter""}], [{""id"": ""g3.0"", ""content"": ""skiing""}], [{""id"": ""g4.0"", ""content"": ""fence""}], [{""id"": ""g5.0"", ""content"": ""?""}], [{""id"": ""g6.0"", ""content"": ""rush""}], [{""id"": ""g7.0"", ""content"": ""police""}], [{""id"": ""g8.0"", ""content"": ""no sledding""}]]","[""What does the sign on the fence say?"", ""What does the sign on the fence say?"", ""What does the sign on the fence say?"", ""What does the sign on the fence say?"", ""What does the sign on the fence say?"", ""What does the sign on the fence say?"", ""What does the sign on the fence say?"", ""What does the sign on the fence say?"", ""What does the sign on the fence say?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000148827.jpg""","""What is shown in the diagram on the right-hand page?""","[[{""id"": ""g0.0"", ""content"": ""bigoli""}], [{""id"": ""g1.0"", ""content"": ""bigoli""}], [{""id"": ""g2.0"", ""content"": ""big ali""}, {""id"": ""g2.1"", ""content"": ""bigoli""}], [{""id"": ""g3.0"", ""content"": ""sign""}], [{""id"": ""g4.0"", ""content"": ""restaurant""}], [{""id"": ""g5.0"", ""content"": ""restaurant""}]]","[""What is shown in the diagram on the right-hand page?"", ""What is shown in the diagram on the right-hand page?"", ""What is shown in the diagram on the right-hand page?"", ""What is shown in the diagram on the right-hand page?"", ""What is shown in the diagram on the right-hand page?"", ""What is shown in the diagram on the right-hand page?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000150032.jpg""","""What model toilet is this?""","[[{""id"": ""g0.0"", ""content"": ""koehler""}], [{""id"": ""g1.0"", ""content"": ""bathroom""}], [{""id"": ""g2.0"", ""content"": ""kohler""}], [{""id"": ""g3.0"", ""content"": ""flush type""}], [{""id"": ""g4.0"", ""content"": ""regular""}], [{""id"": ""g5.0"", ""content"": ""unknown""}], [{""id"": ""g6.0"", ""content"": ""bowl""}], [{""id"": ""g7.0"", ""content"": ""new""}], [{""id"": ""g8.0"", ""content"": ""standard""}]]","[""What model toilet is this?"", ""What model toilet is this?"", ""What model toilet is this?"", ""What model toilet is this?"", ""What model toilet is this?"", ""What model toilet is this?"", ""What model toilet is this?"", ""What model toilet is this?"", ""What model toilet is this?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000150148.jpg""","""What is at the bottom of the ramp?""","[[{""id"": ""g0.0"", ""content"": ""man""}], [{""id"": ""g1.0"", ""content"": ""cement""}], [{""id"": ""g2.0"", ""content"": ""concrete""}], [{""id"": ""g3.0"", ""content"": ""water""}], [{""id"": ""g4.0"", ""content"": ""grass""}], [{""id"": ""g5.0"", ""content"": ""stone""}], [{""id"": ""g6.0"", ""content"": ""gray""}], [{""id"": ""g7.0"", ""content"": ""no ramp""}], [{""id"": ""g8.0"", ""content"": ""street""}]]","[""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?"", ""What is at the bottom of the ramp?""]"
"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000150354.jpg""","""What era was this taken in?""","[[{""id"": ""g0.0"", ""content"": ""30's""}, {""id"": ""g0.1"", ""content"": ""20s""}], [{""id"": ""g1.0"", ""content"": ""50s""}], [{""id"": ""g2.0"", ""content"": ""1940's""}, {""id"": ""g2.1"", ""content"": ""1920s""}, {""id"": ""g2.2"", ""content"": ""1930""}]]","[""What era was this taken in?"", ""What era was this taken in?"", ""What era was this taken in?""]"
