HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.imgUrl,Input.questionStr,Input.answerGroups,Input.answerQuestions,Input.question_id,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Approve,Reject,Turkle.Username,ambiguity_type
495560,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23811,129,,Thu Jun 02 18:05:05 UTC 2022,Thu Jun 02 18:05:39 UTC 2022,,,,,34,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000443667.jpg""","""Where is the bus going?""","[[{""id"": ""g0.5"", ""content"": ""5th avenue""}], [{""id"": ""g1.0"", ""content"": ""south""}], [{""id"": ""g2.0"", ""content"": ""lgbt pride""}]]","[""Which street is the bus going to?"", ""Which direction is the bus going?"", ""What is the bus going to advertise?""]",443667009,"[[{'id': 'g0.5', 'content': '5th avenue'}, {'id': 'g0.0', 'content': '5 av'}, {'id': 'g0.1', 'content': '5th avenue'}, {'id': 'g0.0', 'content': '5 av'}, {'id': 'g0.1', 'content': '5th avenue'}, {'id': 'g0.1', 'content': '5th avenue'}, {'id': 'g0.0', 'content': '5 av'}], [{'id': 'g1.0', 'content': 'south'}, {'id': 'g1.1', 'content': '5av/bway'}, {'id': 'g1.1', 'content': '5av/bway'}, {'id': 'g1.0', 'content': 'south'}], [{'id': 'g2.0', 'content': 'lgbt pride'}]]","[""What street is the bus going to?"",""What direction is the bus going in?"",""What event is the destination of the bus?""]",false,,"""All answer the same question""",,,jgualla1,"A/G.A/D"""
495561,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23812,129,,Thu Jun 02 18:05:39 UTC 2022,Thu Jun 02 18:06:31 UTC 2022,,,,,52,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000402420.jpg""","""What time was the picture taken?""","[[{""id"": ""g0.3"", ""content"": ""noon""}], [{""id"": ""g1.0"", ""content"": ""dinner""}], [{""id"": ""g2.1"", ""content"": ""7""}]]","[""What time of day was the picture taken?"", ""What mealtime time was the picture taken?"", ""What actual time was the picture taken?""]",402420002,"[[{'id': 'g2.1', 'content': '7'}, {'id': 'g0.3', 'content': 'noon'}, {'id': 'g0.0', 'content': 'noon'}, {'id': 'g0.0', 'content': 'noon'}], [{'id': 'g1.0', 'content': 'dinner'}]]","[""At what time was the picture taken?"",""At what mealtime time was the picture taken?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/T\"""""
495562,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23813,129,,Thu Jun 02 18:06:31 UTC 2022,Thu Jun 02 18:06:50 UTC 2022,,,,,19,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000140204.jpg""","""Where is the skateboard?""","[[{""id"": ""g0.2"", ""content"": ""under person's feet""}], [{""id"": ""g1.2"", ""content"": ""skate park""}], [{""id"": ""g2.1"", ""content"": ""ledge""}]]","[""Where is the person's skateboard ?"", ""Where is the skateboard being used?"", ""Where is the skateboard on the concrete?""]",140204002,"[[{'id': 'g0.2', 'content': ""under person's feet""}, {'id': 'g0.0', 'content': 'under his feet'}, {'id': 'g0.1', 'content': ""under person's feet""}, {'id': 'g0.0', 'content': 'under his feet'}, {'id': 'g0.1', 'content': ""under person's feet""}, {'id': 'g0.1', 'content': ""under person's feet""}, {'id': 'g0.0', 'content': 'under his feet'}], [{'id': 'g1.2', 'content': 'skate park'}, {'id': 'g1.0', 'content': 'skateboard park'}, {'id': 'g1.1', 'content': 'skate park'}, {'id': 'g1.0', 'content': 'skateboard park'}, {'id': 'g1.1', 'content': 'skate park'}, {'id': 'g1.1', 'content': 'skate park'}, {'id': 'g1.0', 'content': 'skateboard park'}], [{'id': 'g2.1', 'content': 'ledge'}, {'id': 'g2.0', 'content': 'on edge'}, {'id': 'g2.0', 'content': 'on edge'}, {'id': 'g2.1', 'content': 'below skater'}]]","[""Where is the person's skateboard in terms of the person?"",""Where is the skateboard being used?"",""Where is the skateboard on the concrete?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495563,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23814,129,,Thu Jun 02 18:06:50 UTC 2022,Thu Jun 02 18:07:38 UTC 2022,,,,,48,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429319.jpg""","""What era was the photo taken?""","[[{""id"": ""g0.3"", ""content"": ""today""}], [{""id"": ""g1.3"", ""content"": ""90's""}]]","[""What era in time was the photo taken?"", ""What decade era was the photo taken?""]",429319006,"[[{'id': 'g0.3', 'content': 'today'}, {'id': 'g0.0', 'content': 'current'}, {'id': 'g0.0', 'content': 'current'}], [{'id': 'g1.3', 'content': ""90's""}, {'id': 'g1.1', 'content': 'modern'}, {'id': 'g1.0', 'content': '2010'}, {'id': 'g1.1', 'content': 'modern'}, {'id': 'g1.0', 'content': '2010'}, {'id': 'g1.0', 'content': '2010'}, {'id': 'g1.1', 'content': 'modern'}]]","[""When was the photo taken?"",""During what decade was the photo taken?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/T\"""""
495564,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23815,129,,Thu Jun 02 18:07:38 UTC 2022,Thu Jun 02 18:07:56 UTC 2022,,,,,18,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000145366.jpg""","""What are the ducks standing behind?""","[[{""id"": ""g0.2"", ""content"": ""building""}], [{""id"": ""g1.1"", ""content"": ""swan""}], [{""id"": ""g2.0"", ""content"": ""bushes""}], [{""id"": ""g3.1"", ""content"": ""bank""}]]","[""What structure are the ducks standing behind?"", ""Which other birds are the ducks standing behind?"", ""What are the ducks standing behind that is green?"", ""What are the ducks standing by?""]",145366002,"[[{'id': 'g0.2', 'content': 'building'}, {'id': 'g0.0', 'content': 'bank'}, {'id': 'g0.0', 'content': 'bank'}], [{'id': 'g1.1', 'content': 'swan'}, {'id': 'g1.0', 'content': 'window'}, {'id': 'g1.0', 'content': 'window'}], [{'id': 'g2.0', 'content': 'bushes'}], [{'id': 'g3.1', 'content': 'bank'}, {'id': 'g3.0', 'content': 'swan'}, {'id': 'g3.0', 'content': 'swan'}]]","[""What structure are the ducks standing behind?"",""What other birds are the ducks standing behind?"",""What are the ducks standing behind that is green?"",""What are the ducks standing by?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495565,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23816,129,,Thu Jun 02 18:07:56 UTC 2022,Thu Jun 02 18:10:29 UTC 2022,,,,,153,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000169763.jpg""","""Why is only part of the motorcycle visible?""","[[{""id"": ""g0.2"", ""content"": ""other part is behind hydrant""}], [{""id"": ""g1.0"", ""content"": ""engine""}], [{""id"": ""g2.3"", ""content"": ""all parts""}], [{""id"": ""g3.0"", ""content"": ""big""}]]","[""Why is only part of the motorcycle visible not blocked by?"", ""What is only part of the motorcycle visible?"", ""Which is the only part of the motorcycle visible?"", ""Why is only part of the motorcycle visible in the photo?""]",169763007,"[[{'id': 'g0.2', 'content': 'other part is behind hydrant'}, {'id': 'g0.0', 'content': 'behind fire hydrant'}, {'id': 'g0.1', 'content': 'other part is behind hydrant'}, {'id': 'g0.0', 'content': 'behind fire hydrant'}, {'id': 'g0.1', 'content': 'other part is behind hydrant'}, {'id': 'g0.1', 'content': 'other part is behind hydrant'}, {'id': 'g0.0', 'content': 'behind fire hydrant'}], [{'id': 'g3.0', 'content': 'big'}, {'id': 'g3.1', 'content': 'all parts'}, {'id': 'g3.1', 'content': 'all parts'}, {'id': 'g3.0', 'content': 'all of it'}]]","[""Why is only part of the motorcycle visible in the picture?"",""Why does the hydrant block the hydrant?""]",false,,"""All answer the same question""",,,jgualla1,"A/C"""
495566,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23817,129,,Thu Jun 02 18:10:29 UTC 2022,Thu Jun 02 18:10:40 UTC 2022,,,,,11,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000385704.jpg""","""What kind of car is behind the man?""","[[{""id"": ""g0.5"", ""content"": ""bmw""}], [{""id"": ""g1.0"", ""content"": ""black car""}], [{""id"": ""g2.1"", ""content"": ""sedan""}]]","[""What brand of car is behind the man?"", ""What color of car is behind the man?"", ""What type of car is behind the man?""]",385704000,"[[{'id': 'g0.5', 'content': 'bmw'}, {'id': 'g0.0', 'content': 'bmw'}, {'id': 'g0.0', 'content': 'bmw'}], [{'id': 'g1.0', 'content': 'black car'}], [{'id': 'g2.1', 'content': 'sedan'}, {'id': 'g2.0', 'content': 'bww'}, {'id': 'g2.0', 'content': 'bww'}]]","[""What brand of car is behind the man?"",""What color of car is behind the man?"",""What style of car is behind the man?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/K\"""""
495567,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23818,129,,Thu Jun 02 18:10:40 UTC 2022,Thu Jun 02 18:10:57 UTC 2022,,,,,17,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000141766.jpg""","""What time of day is this?""","[[{""id"": ""g0.5"", ""content"": ""midday""}], [{""id"": ""g1.0"", ""content"": ""lunchtime""}]]","[""What time of the day is this?"", ""What mealtime of the day is this?""]",141766001,"[[{'id': 'g0.5', 'content': 'midday'}, {'id': 'g0.1', 'content': 'mid-afternoon'}, {'id': 'g0.2', 'content': 'midday'}, {'id': 'g0.0', 'content': 'lunchtime'}, {'id': 'g0.1', 'content': 'mid-afternoon'}, {'id': 'g0.2', 'content': 'midday'}, {'id': 'g0.0', 'content': 'lunchtime'}, {'id': 'g0.2', 'content': 'midday'}, {'id': 'g0.1', 'content': 'mid-afternoon'}, {'id': 'g0.0', 'content': 'lunchtime'}, {'id': 'g0.0', 'content': 'lunchtime'}, {'id': 'g0.1', 'content': 'mid-afternoon'}, {'id': 'g0.2', 'content': 'midday'}], [{'id': 'g1.0', 'content': 'lunchtime'}]]","[""What time period of the day is this?"",""What mealtime of the day is this?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/T\"""""
495568,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23819,129,,Thu Jun 02 18:10:57 UTC 2022,Thu Jun 02 18:12:05 UTC 2022,,,,,68,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000259717.jpg""","""Where are they at?""","[[{""id"": ""g0.2"", ""content"": ""riverside""}], [{""id"": ""g1.3"", ""content"": ""dock""}], [{""id"": ""g2.0"", ""content"": ""china""}], [{""id"": ""g3.0"", ""content"": ""market""}]]","[""Where are they near?"", ""What are they on?"", ""Which country are they at?"", ""What are they at?""]",259717002,"[[{'id': 'g1.3', 'content': 'dock'}, {'id': 'g1.0', 'content': 'on floating barge'}, {'id': 'g1.1', 'content': 'on boat'}, {'id': 'g1.0', 'content': 'on floating barge'}, {'id': 'g1.1', 'content': 'on boat'}, {'id': 'g1.1', 'content': 'on boat'}, {'id': 'g1.0', 'content': 'on floating barge'}, {'id': 'g0.2', 'content': 'riverside'}, {'id': 'g0.0', 'content': 'river'}, {'id': 'g0.0', 'content': 'river'}], [{'id': 'g2.0', 'content': 'china'}], [{'id': 'g3.0', 'content': 'market'}]]","[""What are they on?"",""In what country are they?"",""In what establishment are they?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495569,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23820,129,,Thu Jun 02 18:12:05 UTC 2022,Thu Jun 02 18:13:05 UTC 2022,,,,,60,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000429319.jpg""","""What kind of plane is it?""","[[{""id"": ""g0.0"", ""content"": ""decoration""}], [{""id"": ""g1.6"", ""content"": ""propeller""}]]","[""What kind of plane is it used for?"", ""What kind of  plane is it known by?""]",429319011,"[[{'id': 'g0.0', 'content': 'decoration'}], [{'id': 'g1.6', 'content': 'propeller'}, {'id': 'g1.0', 'content': 'fighter'}, {'id': 'g1.0', 'content': 'fighter'}]]","[""What is the plane used for?"",""What kind kind of propulsion does the plane have?""]",false,,"""All answer the same question""",,,jgualla1,"A/K.A/P"""
495570,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23821,129,,Thu Jun 02 18:13:05 UTC 2022,Thu Jun 02 18:13:37 UTC 2022,,,,,32,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000286673.jpg""","""Where is the pizza at?""","[[{""id"": ""g0.3"", ""content"": ""on tray""}], [{""id"": ""g1.2"", ""content"": ""in warmer""}], [{""id"": ""g2.0"", ""content"": ""restaurant""}], [{""id"": ""g3.0"", ""content"": ""kitchen""}]]","[""What is the pizza on?"", ""Where is the pizza seen at?"", ""Where is the pizza cooking located?"", ""Where is the pizza at in the building?""]",286673000,"[[{'id': 'g0.3', 'content': 'on tray'}, {'id': 'g0.0', 'content': 'display case'}, {'id': 'g0.0', 'content': 'display case'}], [{'id': 'g1.2', 'content': 'in warmer'}, {'id': 'g1.1', 'content': 'on counter'}, {'id': 'g1.0', 'content': 'on tray'}, {'id': 'g1.1', 'content': 'on counter'}, {'id': 'g1.0', 'content': 'on tray'}, {'id': 'g1.0', 'content': 'on tray'}, {'id': 'g1.1', 'content': 'on counter'}], [{'id': 'g2.0', 'content': 'restaurant'}], [{'id': 'g3.0', 'content': 'kitchen'}]]","[""What is the pizza directly on?"",""What is the pizza in?"",""In what type of building is the pizza being cooked?"",""Where is the pizza at in the building?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495571,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23822,129,,Thu Jun 02 18:13:37 UTC 2022,Thu Jun 02 18:14:29 UTC 2022,,,,,52,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000250194.jpg""","""Where was the picture taken of the people?""","[[{""id"": ""g0.3"", ""content"": ""asia""}], [{""id"": ""g1.0"", ""content"": ""across street""}], [{""id"": ""g2.0"", ""content"": ""city""}], [{""id"": ""g3.0"", ""content"": ""outside""}], [{""id"": ""g4.1"", ""content"": ""guzura st""}]]","[""Where on earth was the picture taken of the people?"", ""From where was the picture taken of the people?"", ""Which landscape was the picture taken of the people?"", ""Was the picture taken of the people inside or outside?"", ""What is the street name where the picture taken of the people?""]",250194002,"[[{'id': 'g0.3', 'content': 'asia'}, {'id': 'g0.0', 'content': 'asia'}, {'id': 'g0.0', 'content': 'asia'}, {'id': 'g0.0', 'content': 'asia'}, {'id': 'g0.0', 'content': 'asia'}], [{'id': 'g1.0', 'content': 'across street'}], [{'id': 'g2.0', 'content': 'city'}], [{'id': 'g3.0', 'content': 'outside'}], [{'id': 'g4.1', 'content': 'guzura st'}, {'id': 'g4.0', 'content': 'china'}, {'id': 'g4.0', 'content': 'china'}, {'id': 'g4.0', 'content': 'china'}, {'id': 'g4.0', 'content': 'china'}]]","[""Where on earth was the picture taken of the people?"",""From where was the picture taken of the people?"",""In what landscape was the picture taken of the people?"",""Was the picture taken of the people inside or outside?"",""What is the name of the street where the picture was taken of the people?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495572,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23823,129,,Thu Jun 02 18:14:29 UTC 2022,Thu Jun 02 18:14:57 UTC 2022,,,,,28,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000237333.jpg""","""What are they on?""","[[{""id"": ""g0.0"", ""content"": ""bench""}], [{""id"": ""g1.2"", ""content"": ""patio""}], [{""id"": ""g2.1"", ""content"": ""table""}]]","[""What are they sitting on?"", ""Where are they?"", ""What are  they eating  on?""]",237333000,"[[{'id': 'g0.0', 'content': 'bench'}], [{'id': 'g1.2', 'content': 'patio'}, {'id': 'g1.0', 'content': 'covered patio'}, {'id': 'g1.1', 'content': 'screened porch'}, {'id': 'g1.0', 'content': 'covered patio'}, {'id': 'g1.1', 'content': 'screened porch'}, {'id': 'g1.2', 'content': 'patio'}, {'id': 'g1.1', 'content': 'screened porch'}, {'id': 'g1.0', 'content': 'covered patio'}, {'id': 'g1.2', 'content': 'patio'}], [{'id': 'g2.1', 'content': 'table'}]]","[""What are they sitting on?"",""In what part of the house are they?"",""What are they eating on?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/L\"""""
495573,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23824,129,,Thu Jun 02 18:14:57 UTC 2022,Thu Jun 02 18:15:35 UTC 2022,,,,,38,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000277134.jpg""","""What kind of room is this?""","[[{""id"": ""g0.3"", ""content"": ""temple""}], [{""id"": ""g1.4"", ""content"": ""foyer""}]]","[""What kind of room is this located in?"", ""What kind of room is this called?""]",277134000,"[[{'id': 'g0.3', 'content': 'temple'}, {'id': 'g0.0', 'content': 'theater'}, {'id': 'g0.0', 'content': 'theater'}], [{'id': 'g1.4', 'content': 'foyer'}, {'id': 'g1.0', 'content': 'foyer'}, {'id': 'g1.0', 'content': 'foyer'}]]","[""In what building is this room?"",""What type of room is this?""]",true,value,"""flag""",,,jgualla1,"skip"""
495574,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23825,129,,Thu Jun 02 18:15:35 UTC 2022,Thu Jun 02 18:15:45 UTC 2022,,,,,10,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000034831.jpg""","""How are the curtains hung?""","[[{""id"": ""g0.5"", ""content"": ""rod""}], [{""id"": ""g1.0"", ""content"": ""up""}]]","[""What are the curtains hung on?"", ""Are the curtains hung up or are they  down?""]",34831008,"[[{'id': 'g0.5', 'content': 'rod'}, {'id': 'g0.0', 'content': 'rods'}, {'id': 'g0.1', 'content': 'rod'}, {'id': 'g0.0', 'content': 'rods'}, {'id': 'g0.1', 'content': 'rod'}, {'id': 'g0.1', 'content': 'rod'}, {'id': 'g0.0', 'content': 'rods'}], [{'id': 'g1.0', 'content': 'up'}, {'id': 'g1.2', 'content': 'on rings and curtain rod'}, {'id': 'g1.1', 'content': 'curtain rod'}, {'id': 'g1.2', 'content': 'on rings and curtain rod'}, {'id': 'g1.1', 'content': 'curtain rod'}, {'id': 'g1.0', 'content': 'by rod'}, {'id': 'g1.1', 'content': 'curtain rod'}, {'id': 'g1.2', 'content': 'on rings and curtain rod'}, {'id': 'g1.0', 'content': 'by rod'}]]","[""What are the curtains hung on?"",""Are the curtains hung up or are they down?""]",false,,"""All answer the same question""",,,jgualla1,"A/N"""
495575,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23826,129,,Thu Jun 02 18:15:45 UTC 2022,Thu Jun 02 18:16:22 UTC 2022,,,,,37,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000354741.jpg""","""What mountain slope is this person snowboarding on?""","[[{""id"": ""g0.2"", ""content"": ""yosemite""}], [{""id"": ""g1.2"", ""content"": ""slight slope""}], [{""id"": ""g2.0"", ""content"": ""north""}]]","[""What is the mountain slope's nam this person snowboarding on?"", ""What mountain slope terrain is this person snowboarding on?"", ""What mountain slope direction is this person snowboarding on?""]",354741008,"[[{'id': 'g0.2', 'content': 'yosemite'}, {'id': 'g0.0', 'content': 'spruce mountain'}, {'id': 'g0.0', 'content': 'spruce mountain'}], [{'id': 'g1.2', 'content': 'slight slope'}], [{'id': 'g2.0', 'content': 'north'}]]","[""What is the name of the slope this person is snowboarding on?"",""What mountain slope terrain is this person snowboarding on?"",""What mountain side is this person snowboarding on?""]",false,,"""All answer the same question""",,,jgualla1,"skip"""
495577,727,jimena_test_for_annotator_uncertainty,,,,Thu Jun 02 16:32:23 UTC 2022,1,,86400,,,,,23828,129,,Thu Jun 02 18:16:28 UTC 2022,Thu Jun 02 18:17:08 UTC 2022,,,,,40,,,,"""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000268159.jpg""","""About what time period is this?""","[[{""id"": ""g0.4"", ""content"": ""80's""}], [{""id"": ""g1.1"", ""content"": ""evening""}]]","[""About what decade time period is this?"", ""About what daytime period is this?""]",268159006,"[[{'id': 'g0.4', 'content': ""80's""}, {'id': 'g0.0', 'content': ""80's""}, {'id': 'g0.0', 'content': ""80's""}, {'id': 'g0.0', 'content': ""80's""}, {'id': 'g0.0', 'content': ""80's""}], [{'id': 'g1.1', 'content': 'evening'}, {'id': 'g1.0', 'content': '1990'}, {'id': 'g1.0', 'content': '1990'}, {'id': 'g1.0', 'content': '1990'}, {'id': 'g1.1', 'content': '80s'}, {'id': 'g1.1', 'content': '80s'}, {'id': 'g1.0', 'content': '1990'}, {'id': 'g1.1', 'content': '80s'}, {'id': 'g1.1', 'content': '80s'}]]","[""About what decade is this?"",""About what period of the day is this?""]",false,,"""All answer the same question""",,,jgualla1,"\""A/T\"""""
