HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username,RequesterAnnotation,AutoApprovalTime,Last30DaysApprovalRate,LifetimeApprovalRate,RequesterFeedback,Reject,Keywords,NumberOfSimilarHITs,AssignmentStatus,Expiration,Description,Last7DaysApprovalRate,ApprovalTime,RejectionTime,AutoApprovalDelayInSeconds,Input.question_id,LifetimeInSeconds,Reward,Approve
476706,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""no bird""}, {""id"": ""g0.1"", ""content"": ""not bird""}], [{""id"": ""g1.0"", ""content"": ""snake""}], [{""id"": ""g2.0"", ""content"": ""fake""}], [{""id"": ""g3.0"", ""content"": ""swann""}], [{""id"": ""g4.0"", ""content"": ""swan""}], [{""id"": ""g5.0"", ""content"": ""towel""}]]","[""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000177837.jpg""","""What kind of bird is this?""","[[{""id"": ""g2.0"", ""content"": ""fake""}], [{""id"": ""g4.0"", ""content"": ""swan""}], [{""id"": ""g5.0"", ""content"": ""towel""}]]","[""Is this bird real or fake?"", ""What kind of bird is this towel shaped?"", ""What kind of material is this bird?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,177837002,placeholder,placeholder,placeholder
476706,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,Fri Apr 08 12:36:08 PDT 2022,10,3600,3RGU30DZTBD6SOXJ7GJJ0I8ZLLLJM1,A006,Fri Apr 08 16:33:16 PDT 2022,Fri Apr 08 16:34:40 PDT 2022,84,"[[{""id"": ""g0.0"", ""content"": ""no bird""}, {""id"": ""g0.1"", ""content"": ""not bird""}], [{""id"": ""g1.0"", ""content"": ""snake""}], [{""id"": ""g2.0"", ""content"": ""fake""}], [{""id"": ""g3.0"", ""content"": ""swann""}], [{""id"": ""g4.0"", ""content"": ""swan""}], [{""id"": ""g5.0"", ""content"": ""towel""}]]","[""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?"", ""What kind of bird is this?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000177837.jpg""","""What kind of bird is this?""","[[{""id"":""g2.0"",""content"":""fake""},{""id"":""g0.0"",""content"":""no bird""},{""id"":""g0.1"",""content"":""not bird""}],[{""id"":""g3.0"",""content"":""swann""},{""id"":""g1.0"",""content"":""snake""},{""id"":""g4.0"",""content"":""swan""}],[{""id"":""g5.0"",""content"":""towel""}]]","[""Is the bird real?"",""What kind of bird is this supposed to be?"",""What is the bird made of?""]",false,,"""All answer the same question""",A006,BatchId:4710906;OriginalHitTemplateId:928390828;,Mon Apr 11 16:34:40 PDT 2022,100% (41/41),100% (289/289),,,"images, questions, language",,Approved,Fri Apr 15 12:36:08 PDT 2022,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,100% (41/41),Mon Apr 11 16:34:51 PDT 2022,,259200,177837002,,$0.10,
476707,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22206,A001,Thu Feb 24 13:16:27 UTC 2022,Thu Feb 24 13:17:11 UTC 2022,44,"[[{""id"": ""g0.0"", ""content"": ""on wall""}, {""id"": ""g0.1"", ""content"": ""in wall""}, {""id"": ""g0.2"", ""content"": ""wall""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""below bird""}, {""id"": ""g1.2"", ""content"": ""bottom right of photo""}, {""id"": ""g1.3"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.4"", ""content"": ""on right""}]]","[""Where is the electrical outlet?"", ""Where is the electrical outlet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000025515.jpg""","""Where is the electrical outlet?""","[[{""id"":""g0.0"",""content"":""on wall""},{""id"":""g0.1"",""content"":""in wall""},{""id"":""g0.2"",""content"":""wall""}],[{""id"":""g1.1"",""content"":""below bird""},{""id"":""g1.3"",""content"":""next to parakeet tail on right wall""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.4"",""content"":""on right""},{""id"":""g1.2"",""content"":""bottom right of photo""}]]","[""Where is the electrical outlet installed?"",""Where is the electrical outlet relative to the bird?"",""Where in the photo is the electrical outlet?""]",false,,"""All answer the same question""",A001,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,25515000,placeholder,placeholder,placeholder
476707,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A004,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}]]","[""Where is the electrical outlet?"", ""Where is the electrical outlet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000025515.jpg""","""Where is the electrical outlet?""","[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}]]","[""What surface is the electrical outlet in?"", ""Where is the electrical outlet in relation to the other objects?""]",false,,,A004,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,25515000,placeholder,placeholder,placeholder
476707,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A003,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}]]","[""Where is the electrical outlet?"", ""Where is the electrical outlet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000025515.jpg""","""Where is the electrical outlet?""","[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}]]","[""Where is the electrical outlet attached?"", ""Where is the electrical outlet in relation to the bird?""]",false,,,A003,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,25515000,placeholder,placeholder,placeholder
476707,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}]]","[""Where is the electrical outlet?"", ""Where is the electrical outlet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000025515.jpg""","""Where is the electrical outlet?""","[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}], [{""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}]]","[""What surface is the electrical outlet?"", ""What side is the electrical outlet?"", ""Where is electrical outlet in relation to the bird?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,25515000,placeholder,placeholder,placeholder
476707,3VLQM5V8QIHZJ4F39ZPCTJCGMNO8GI,Evaluate answers to questions about images,Fri Apr 08 12:36:07 PDT 2022,10,3600,3C6FJU71TRYF0LXR2IB81F4HBBVYU0,A006,Fri Apr 08 16:31:34 PDT 2022,Fri Apr 08 16:33:00 PDT 2022,86,"[[{""id"": ""g0.0"", ""content"": ""in wall""}, {""id"": ""g0.1"", ""content"": ""wall""}, {""id"": ""g0.2"", ""content"": ""on wall""}], [{""id"": ""g1.0"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.1"", ""content"": ""right""}, {""id"": ""g1.2"", ""content"": ""on right""}, {""id"": ""g1.3"", ""content"": ""below bird""}, {""id"": ""g1.4"", ""content"": ""bottom right of photo""}]]","[""Where is the electrical outlet?"", ""Where is the electrical outlet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000025515.jpg""","""Where is the electrical outlet?""","[[{""id"":""g0.0"",""content"":""in wall""},{""id"":""g0.1"",""content"":""wall""},{""id"":""g0.2"",""content"":""on wall""}],[{""id"":""g1.1"",""content"":""right""},{""id"":""g1.2"",""content"":""on right""},{""id"":""g1.4"",""content"":""bottom right of photo""}],[{""id"":""g1.3"",""content"":""below bird""},{""id"":""g1.0"",""content"":""next to parakeet tail on right wall""}]]","[""What it the electrical outlet in?"",""Where in the photo is the electrical outlet?"",""What is the electrical outlet near?""]",false,,"""All answer the same question""",A006,BatchId:4710906;OriginalHitTemplateId:928390828;,Mon Apr 11 16:33:00 PDT 2022,100% (41/41),100% (289/289),,,"images, questions, language",,Approved,Fri Apr 15 12:36:07 PDT 2022,You'll be asked to group answers to questions about images into coherent groups and rewrite questions,100% (41/41),Mon Apr 11 16:33:51 PDT 2022,,259200,25515000,,$0.10,
476707,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22378,A007,Sat Feb 26 20:45:06 UTC 2022,Sat Feb 26 20:45:59 UTC 2022,53,"[[{""id"": ""g0.0"", ""content"": ""on wall""}, {""id"": ""g0.1"", ""content"": ""in wall""}, {""id"": ""g0.2"", ""content"": ""wall""}], [{""id"": ""g1.0"", ""content"": ""right""}, {""id"": ""g1.1"", ""content"": ""below bird""}, {""id"": ""g1.2"", ""content"": ""bottom right of photo""}, {""id"": ""g1.3"", ""content"": ""next to parakeet tail on right wall""}, {""id"": ""g1.4"", ""content"": ""on right""}]]","[""Where is the electrical outlet?"", ""Where is the electrical outlet?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000025515.jpg""","""Where is the electrical outlet?""","[[{""id"":""g0.0"",""content"":""on wall""},{""id"":""g0.1"",""content"":""in wall""},{""id"":""g0.2"",""content"":""wall""}],[{""id"":""g1.1"",""content"":""below bird""},{""id"":""g1.3"",""content"":""next to parakeet tail on right wall""}],[{""id"":""g1.0"",""content"":""right""},{""id"":""g1.2"",""content"":""bottom right of photo""},{""id"":""g1.4"",""content"":""on right""}]]","[""Where is the electrical outlet physically put?"",""Where is the electrical outlet relative to the bird?"",""Where is the electrical outlet relative to the center of the image?""]",false,,"""All answer the same question""",A007,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,25515000,placeholder,placeholder,placeholder
476710,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A004,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""blue and white""}], [{""id"": ""g1.0"", ""content"": ""blue""}]]","[""What color is the plane in the picture?"", ""What color is the plane in the picture?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000270184.jpg""","""What color is the plane in the picture?""","[[{""id"": ""g0.0"", ""content"": ""blue and white""}], [{""id"": ""g1.0"", ""content"": ""blue""}]]","[""What color is the plane and its wings in the picture?"", ""What color is the body of the plane in the picture?""]",false,,,A004,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,270184001,placeholder,placeholder,placeholder
476710,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""blue and white""}], [{""id"": ""g1.0"", ""content"": ""blue""}]]","[""What color is the plane in the picture?"", ""What color is the plane in the picture?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000270184.jpg""","""What color is the plane in the picture?""","[[{""id"": ""g0.0"", ""content"": ""blue and white""}], [{""id"": ""g1.0"", ""content"": ""blue""}]]","[""What color is the entire plane in the picture?"", ""What color is the fuselage of the plane in the picture?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,270184001,placeholder,placeholder,placeholder
476715,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A004,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""up""}], [{""id"": ""g1.0"", ""content"": ""down""}]]","[""Is the toilet seat lid up or down?"", ""Is the toilet seat lid up or down?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000300571.jpg""","""Is the toilet seat lid up or down?""","[[{""id"": ""g0.0"", ""content"": ""up""}], [{""id"": ""g1.0"", ""content"": ""down""}]]","[""Is the toilet lid up or down?"", ""Is the toilet seat up or down?""]",false,,,A004,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,300571000,placeholder,placeholder,placeholder
476715,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""up""}], [{""id"": ""g1.0"", ""content"": ""down""}]]","[""Is the toilet seat lid up or down?"", ""Is the toilet seat lid up or down?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000300571.jpg""","""Is the toilet seat lid up or down?""","[[{""id"": ""g0.0"", ""content"": ""up""}], [{""id"": ""g1.0"", ""content"": ""down""}]]","[""Is the toilet lid up or down?"", ""Is the toilet seat up or down?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,300571000,placeholder,placeholder,placeholder
476716,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""apartment and""}, {""id"": ""g0.1"", ""content"": ""apartments""}], [{""id"": ""g1.0"", ""content"": ""office buildings""}, {""id"": ""g1.1"", ""content"": ""office""}], [{""id"": ""g2.0"", ""content"": ""offices""}], [{""id"": ""g3.0"", ""content"": ""housing""}], [{""id"": ""g4.0"", ""content"": ""living""}]]","[""What is the purpose of this structure?"", ""What is the purpose of this structure?"", ""What is the purpose of this structure?"", ""What is the purpose of this structure?"", ""What is the purpose of this structure?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000303892.jpg""","""What is the purpose of this structure?""","[[{""id"": ""g4.0"", ""content"": ""living""}, {""id"": ""g3.0"", ""content"": ""housing""}, {""id"": ""g0.0"", ""content"": ""apartment and""}, {""id"": ""g0.1"", ""content"": ""apartments""}], [{""id"": ""g2.0"", ""content"": ""offices""}, {""id"": ""g1.0"", ""content"": ""office buildings""}, {""id"": ""g1.1"", ""content"": ""office""}]]","[""What is the purpose of this residential structure?"", ""What is the purpose of this commercial structure?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,303892002,placeholder,placeholder,placeholder
476719,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22218,A001,Thu Feb 24 15:02:02 UTC 2022,Thu Feb 24 15:03:21 UTC 2022,79,"[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""20 years""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""10""}]]","[""How old is this pump?"", ""How old is this pump?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"":""g0.0"",""content"":""old""},{""id"":""g0.1"",""content"":""very old""},{""id"":""g0.2"",""content"":""older""}],[{""id"":""g1.0"",""content"":""10 years""},{""id"":""g1.1"",""content"":""20 years""},{""id"":""g1.2"",""content"":""30 years""},{""id"":""g1.3"",""content"":""10""}]]","[""Is this pump new or old?"",""Approximately how old (in years) is this pump?""]",false,,"""All answer the same question""",A001,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,318850001,placeholder,placeholder,placeholder
476719,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A002,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""10""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""20 years""}]]","[""How old is this pump?"", ""How old is this pump?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""10""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""20 years""}]]","[""How old does this pump seem?"", ""How many years old is this pump?""]",false,,,A002,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,318850001,placeholder,placeholder,placeholder
476719,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22394,A007,Sat Feb 26 20:49:45 UTC 2022,Sat Feb 26 20:50:59 UTC 2022,74,"[[{""id"": ""g0.0"", ""content"": ""old""}, {""id"": ""g0.1"", ""content"": ""very old""}, {""id"": ""g0.2"", ""content"": ""older""}], [{""id"": ""g1.0"", ""content"": ""10 years""}, {""id"": ""g1.1"", ""content"": ""20 years""}, {""id"": ""g1.2"", ""content"": ""30 years""}, {""id"": ""g1.3"", ""content"": ""10""}]]","[""How old is this pump?"", ""How old is this pump?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318850.jpg""","""How old is this pump?""","[[{""id"":""g0.0"",""content"":""old""},{""id"":""g0.1"",""content"":""very old""},{""id"":""g0.2"",""content"":""older""}],[{""id"":""g1.0"",""content"":""10 years""},{""id"":""g1.1"",""content"":""20 years""},{""id"":""g1.2"",""content"":""30 years""},{""id"":""g1.3"",""content"":""10""}]]","[""Is this pump old, older, or very old?"",""How old is this pump in years?""]",false,,"""All answer the same question""",A007,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,318850001,placeholder,placeholder,placeholder
476729,85,Uncertainty QUD,Thu Feb 24 13:02:48 UTC 2022,3,86400,22228,A001,Thu Feb 24 15:05:48 UTC 2022,Thu Feb 24 15:06:19 UTC 2022,31,"[[{""id"": ""g0.0"", ""content"": ""train station""}, {""id"": ""g0.1"", ""content"": ""station""}, {""id"": ""g0.2"", ""content"": ""at station""}], [{""id"": ""g1.0"", ""content"": ""on tracks""}, {""id"": ""g1.1"", ""content"": ""track""}, {""id"": ""g1.2"", ""content"": ""on track""}, {""id"": ""g1.3"", ""content"": ""one""}, {""id"": ""g1.4"", ""content"": ""tracks""}]]","[""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"":""g0.0"",""content"":""train station""},{""id"":""g0.1"",""content"":""station""},{""id"":""g0.2"",""content"":""at station""}],[{""id"":""g1.0"",""content"":""on tracks""},{""id"":""g1.1"",""content"":""track""},{""id"":""g1.2"",""content"":""on track""},{""id"":""g1.4"",""content"":""tracks""}]]","[""What building is the train in?"",""What is the train on?""]",false,,"""All answer the same question""",A001,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,459848003,placeholder,placeholder,placeholder
476729,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A004,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g1.0"", ""content"": ""terminal""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}], [{""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g3.1"", ""content"": ""train station""}], [{""id"": ""g4.0"", ""content"": ""at station""}]]","[""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"": ""g4.0"", ""content"": ""at station""}, {""id"": ""g3.1"", ""content"": ""train station""}, {""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g1.0"", ""content"": ""terminal""}, {""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}]]","[""Where is the train pulling out of?"", ""What surface is the train on?""]",false,,,A004,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,459848003,placeholder,placeholder,placeholder
476729,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A003,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g1.0"", ""content"": ""terminal""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}], [{""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g3.1"", ""content"": ""train station""}], [{""id"": ""g4.0"", ""content"": ""at station""}]]","[""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"": ""g0.0"", ""content"": ""station""}, {""id"": ""g1.0"", ""content"": ""terminal""}, {""id"": ""g4.0"", ""content"": ""at station""}, {""id"": ""g3.1"", ""content"": ""train station""}, {""id"": ""g3.0"", ""content"": ""train depot""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}]]","[""Where is the train located?"", ""What is the train on?""]",false,,,A003,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,459848003,placeholder,placeholder,placeholder
476729,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,A005,placeholder,placeholder,placeholder,"[[{""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g1.0"", ""content"": ""terminal""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}], [{""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g3.1"", ""content"": ""train station""}], [{""id"": ""g4.0"", ""content"": ""at station""}]]","[""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?"", ""Where is the train?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000459848.jpg""","""Where is the train?""","[[{""id"": ""g4.0"", ""content"": ""at station""}, {""id"": ""g3.1"", ""content"": ""train station""}, {""id"": ""g3.0"", ""content"": ""train depot""}, {""id"": ""g1.0"", ""content"": ""terminal""}, {""id"": ""g0.0"", ""content"": ""station""}], [{""id"": ""g2.0"", ""content"": ""track""}, {""id"": ""g2.1"", ""content"": ""on tracks""}, {""id"": ""g2.2"", ""content"": ""on track""}]]","[""Where has the train arrived?"", ""What is the train on?""]",false,,,A005,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,459848003,placeholder,placeholder,placeholder
