"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"495743","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24033","129","Mon Jun 06 14:59:28 UTC 2022","Mon Jun 06 14:59:54 UTC 2022","26","[[{""id"": ""g0.4"", ""content"": ""in car's vase""}], [{""id"": ""g1.1"", ""content"": ""in car""}], [{""id"": ""g2.0"", ""content"": ""left side""}]]","[""Where is the flower at in the vehicle?"", ""In what vehicle is the flower ?"", ""What direction is the flower in the photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000217407.jpg""","""Where is the flower at?""","217407004","[[{""id"":""g0.4"",""content"":""in car's vase""}],[{""id"":""g1.1"",""content"":""in car""}],[{""id"":""g2.0"",""content"":""left side""}]]","[""What is the flower in?"",""In what vehicle is the flower?"",""On what side of the picture is the flower?""]","false","","""All answer the same question""","jgualla1"
"495744","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24034","129","Mon Jun 06 14:59:54 UTC 2022","Mon Jun 06 15:00:38 UTC 2022","44","[[{""id"": ""g0.4"", ""content"": ""plowed""}], [{""id"": ""g1.0"", ""content"": ""snow plow""}]]","[""How is has the trail been cared for described?"", ""By what has the trail been cared for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000212840.jpg""","""How is has the trail been cared for?""","212840003","[[{""id"":""g0.4"",""content"":""plowed""}],[{""id"":""g1.0"",""content"":""snow plow""}]]","[""What has been down to care for the trail?"",""By what has the trail been cared for?""]","true","value","""flag""","jgualla1"
"495745","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24035","129","Mon Jun 06 15:00:38 UTC 2022","Mon Jun 06 15:01:26 UTC 2022","48","[[{""id"": ""g0.4"", ""content"": ""green and blue""}], [{""id"": ""g1.0"", ""content"": ""cloudy""}]]","[""What various color scheme is the photo taken in?"", ""What sky color scheme is the photo taken in?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000132417.jpg""","""What color scheme is the photo taken in?""","132417003","[[{""id"":""g0.4"",""content"":""green and blue""}],[{""id"":""g1.0"",""content"":""cloudy""}]]","[""What various colors is the photo taken in?"",""What is the color scheme of the sky?""]","false","","""All answer the same question""","jgualla1"
"495746","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24036","129","Mon Jun 06 15:01:26 UTC 2022","Mon Jun 06 15:02:15 UTC 2022","49","[[{""id"": ""g0.3"", ""content"": ""above plate""}], [{""id"": ""g1.2"", ""content"": ""right""}], [{""id"": ""g2.0"", ""content"": ""placemat""}]]","[""Where is a butter knife placed?"", ""Where is a butter knife located in photo?"", ""What is the butter knife on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000475336.jpg""","""Where is a butter knife?""","475336016","[[{""id"":""g0.3"",""content"":""above plate""}],[{""id"":""g1.2"",""content"":""right""}],[{""id"":""g2.0"",""content"":""placemat""}]]","[""Where is the butter knife from the viewer's perspective?"",""Where is a butter knife located in photo?"",""What is the butter knife on?""]","false","","""All answer the same question""","jgualla1"
"495747","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24037","129","Mon Jun 06 15:02:15 UTC 2022","Mon Jun 06 15:02:43 UTC 2022","28","[[{""id"": ""g0.6"", ""content"": ""dirt""}], [{""id"": ""g1.2"", ""content"": ""stay on course""}]]","[""What causes the snow to be red at some parts?"", ""Whatis the purpose for the snow red at some parts?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000010015.jpg""","""Why is the snow red at some parts?""","10015002","[[{""id"":""g0.6"",""content"":""dirt""}],[{""id"":""g1.2"",""content"":""stay on course""}]]","[""What causes the snow to be red at some parts?"",""What is the purpose of the snow being red at some parts?""]","false","","""All answer the same question""","jgualla1"
"495748","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24038","129","Mon Jun 06 15:02:43 UTC 2022","Mon Jun 06 15:03:21 UTC 2022","38","[[{""id"": ""g0.7"", ""content"": ""valentine's day""}], [{""id"": ""g1.0"", ""content"": ""store""}]]","[""Why did they get flowers possibly?"", ""Where did they get flowers?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000260135.jpg""","""Why did they get flowers?""","260135001","[[{""id"":""g0.7"",""content"":""valentine's day""}],[{""id"":""g1.0"",""content"":""store""}]]","[""Why could they have gotten flower?"",""Where did they get flowers?""]","true","value","""delete/flag""","jgualla1"
"495749","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24039","129","Mon Jun 06 15:03:21 UTC 2022","Mon Jun 06 15:03:54 UTC 2022","33","[[{""id"": ""g0.0"", ""content"": ""bride and groom""}], [{""id"": ""g1.6"", ""content"": ""black and white with red""}], [{""id"": ""g2.0"", ""content"": ""red""}]]","[""What is the design on the cake at the top?"", ""What is the design element on the cake?"", ""What is one design color on the cake?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000489844.jpg""","""What is the design on the cake?""","489844013","[[{""id"":""g0.0"",""content"":""bride and groom""}],[{""id"":""g2.0"",""content"":""red""},{""id"":""g1.6"",""content"":""black and white with red""}]]","[""What decoration is on the top of the cake?"",""What colors are the cake?""]","false","","""All answer the same question""","jgualla1"
"495750","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24040","129","Mon Jun 06 15:03:54 UTC 2022","Mon Jun 06 15:04:58 UTC 2022","64","[[{""id"": ""g0.5"", ""content"": ""posing""}], [{""id"": ""g1.0"", ""content"": ""at funeral""}]]","[""What is the man doing here?"", ""Where is the man doing the holding?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000036854.jpg""","""What is the man doing?""","36854001","[[{""id"":""g0.5"",""content"":""posing""}],[{""id"":""g1.0"",""content"":""at funeral""}]]","[""What action is the man doing?"",""What is the man attending?""]","false","","""All answer the same question""","jgualla1"
"495751","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24041","129","Mon Jun 06 15:04:58 UTC 2022","Mon Jun 06 15:05:17 UTC 2022","19","[[{""id"": ""g0.5"", ""content"": ""polydactyl""}], [{""id"": ""g1.1"", ""content"": ""nintendo wii remote""}]]","[""What do you call the mutation in the cat's paw medically?"", ""What do you call the thing near the mutation in the cat's paw?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000232588.jpg""","""What do you call the mutation in the cat's paw?""","232588001","[[{""id"":""g0.5"",""content"":""polydactyl""}],[{""id"":""g1.1"",""content"":""nintendo wii remote""}]]","[""What do you call the mutation in the cat's paw medically?"",""What do you call the thing near the mutation in the cat's paw?""]","true","value","""delete""","jgualla1"
"495752","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24042","129","Mon Jun 06 15:05:17 UTC 2022","Mon Jun 06 15:06:00 UTC 2022","43","[[{""id"": ""g0.5"", ""content"": ""side of wall""}], [{""id"": ""g1.0"", ""content"": ""park""}], [{""id"": ""g2.0"", ""content"": ""right side""}]]","[""Where is the skateboard physically?"", ""Where is the skateboard used?"", ""Where is the skateboard in photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000247360.jpg""","""Where is the skateboard?""","247360019","[[{""id"":""g0.5"",""content"":""side of wall""}],[{""id"":""g1.0"",""content"":""park""}],[{""id"":""g2.0"",""content"":""right side""}]]","[""What is the skateboard touching?"",""In what are is skateboard?"",""Where is the skateboard in the picture?""]","false","","""All answer the same question""","jgualla1"
"495753","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24043","129","Mon Jun 06 15:06:00 UTC 2022","Mon Jun 06 15:06:37 UTC 2022","37","[[{""id"": ""g0.0"", ""content"": ""standing""}], [{""id"": ""g1.5"", ""content"": ""talking phone""}]]","[""In what position is the woman doing something?"", ""What is the woman doing possibly?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000121361.jpg""","""What is the woman doing?""","121361000","[[{""id"":""g0.0"",""content"":""standing""}],[{""id"":""g1.5"",""content"":""talking phone""}]]","[""In what position is the woman?"",""What is the woman doing with her hands?""]","false","","""All answer the same question""","jgualla1"
"495754","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24044","129","Mon Jun 06 15:06:37 UTC 2022","Mon Jun 06 15:06:53 UTC 2022","16","[[{""id"": ""g0.3"", ""content"": ""work""}], [{""id"": ""g1.0"", ""content"": ""internet""}], [{""id"": ""g2.4"", ""content"": ""provide light""}]]","[""How is the object on the table used?"", ""What does the object on the table access?"", ""What does the object on the table do in room?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363326.jpg""","""What does the object on the table do?""","363326001","[[{""id"":""g0.3"",""content"":""work""}],[{""id"":""g1.0"",""content"":""internet""}],[{""id"":""g2.4"",""content"":""provide light""}]]","[""How is the object on the table used?"",""What does the object on the table access?"",""What does the object on the table do in the room?""]","false","","""All answer the same question""","jgualla1"
"495755","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24045","129","Mon Jun 06 15:06:54 UTC 2022","Mon Jun 06 15:08:06 UTC 2022","72","[[{""id"": ""g0.5"", ""content"": ""1 scoop""}], [{""id"": ""g1.1"", ""content"": ""serving""}], [{""id"": ""g2.1"", ""content"": ""lots""}]]","[""How much mashed potatoes is on the plate by a measurement?"", ""How much mashed potatoes is placed on the plate ?"", ""How much mashed potatoes is on the plate generally?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000403644.jpg""","""How much mashed potatoes is on the plate?""","403644000","[[{""id"":""g1.1"",""content"":""serving""},{""id"":""g0.5"",""content"":""1 scoop""}],[{""id"":""g2.1"",""content"":""lots""}]]","[""How much mashed potatoes is on the plate by measurement?"",""How much mashed potatoes is on the plate generally?""]","true","value","""flag""","jgualla1"
"495756","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24046","129","Mon Jun 06 15:08:07 UTC 2022","Mon Jun 06 15:08:18 UTC 2022","11","[[{""id"": ""g0.6"", ""content"": ""rope""}], [{""id"": ""g0.6"", ""content"": ""rope""}]]","[""What is this woman holding in her hands?"", ""What sport is this woman doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000487696.jpg""","""What is this woman holding?""","487696004","[[{""id"":""g0.6"",""content"":""rope""},{""id"":""g0.6"",""content"":""rope""}]]","[""What is this woman holding in her hands?""]","true","value","""delete""","jgualla1"
"495757","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24047","129","Mon Jun 06 15:08:18 UTC 2022","Mon Jun 06 15:08:46 UTC 2022","28","[[{""id"": ""g0.5"", ""content"": ""broccoli, pasta, chicken nuggets, rice""}], [{""id"": ""g1.2"", ""content"": ""oriental""}], [{""id"": ""g2.0"", ""content"": ""dinner""}]]","[""What  is the name of food ipictured?"", ""What ethnic type of food is pictured?"", ""What meal type of food is pictured?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000185236.jpg""","""What type of food is pictured?""","185236007","[[{""id"":""g0.5"",""content"":""broccoli, pasta, chicken nuggets, rice""}],[{""id"":""g1.2"",""content"":""oriental""}],[{""id"":""g2.0"",""content"":""dinner""}]]","[""What food items are pictured?"",""What is the ethnicity of the food pictured?"",""What meal is pictured?""]","false","","""All answer the same question""","jgualla1"
"495758","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24048","129","Mon Jun 06 15:08:46 UTC 2022","Mon Jun 06 15:09:31 UTC 2022","45","[[{""id"": ""g0.6"", ""content"": ""blue""}], [{""id"": ""g1.0"", ""content"": ""lax""}]]","[""What possible airline is this airplane for?"", ""What airline airport is this airplane at?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000190338.jpg""","""What airline is this airplane for?""","190338016","[[{""id"":""g0.6"",""content"":""blue""}]]","[""What possible airline is this airplane for?""]","true","value","""delete""","jgualla1"
"495759","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24049","129","Mon Jun 06 15:09:31 UTC 2022","Mon Jun 06 15:10:55 UTC 2022","84","[[{""id"": ""g0.0"", ""content"": ""mexican""}], [{""id"": ""g1.2"", ""content"": ""seafood""}], [{""id"": ""g2.1"", ""content"": ""dinner""}], [{""id"": ""g3.1"", ""content"": ""vegetarian""}]]","[""What ethnic kind of food is on the plate?"", ""What specific kind of foods are on the plate?"", ""What meal is this kind of food  on the plate for?"", ""What kind of food is on the plate for well being?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000228426.jpg""","""What kind of food is on the plate?""","228426004","[[{""id"":""g0.0"",""content"":""mexican""}],[{""id"":""g2.1"",""content"":""dinner""}],[{""id"":""g3.1"",""content"":""vegetarian""}]]","[""What ethnic food is on the plate?"",""What meal is the food on the plate for?"",""What food lifestyle is on the plate?""]","false","","""All answer the same question""","jgualla1"
"495760","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24050","129","Mon Jun 06 15:10:56 UTC 2022","Mon Jun 06 15:11:44 UTC 2022","48","[[{""id"": ""g0.5"", ""content"": ""forest""}], [{""id"": ""g1.0"", ""content"": ""grass""}], [{""id"": ""g2.0"", ""content"": ""right""}], [{""id"": ""g3.0"", ""content"": ""outside""}]]","[""Where are the cows located pastorally?"", ""What are the cows located on?"", ""Where are the cows located by picture direction?"", ""Where are the cows located geographically ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000108223.jpg""","""Where are the cows located?""","108223002","[[{""id"":""g0.5"",""content"":""forest""}],[{""id"":""g1.0"",""content"":""grass""}],[{""id"":""g2.0"",""content"":""right""}],[{""id"":""g3.0"",""content"":""outside""}]]","[""Where in nature are the cows located?"",""What are the cows standing on?"",""Where in the picture are the cows located?"",""Are the cows inside or outside?""]","false","","""All answer the same question""","jgualla1"
"495761","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24051","129","Mon Jun 06 15:11:44 UTC 2022","Mon Jun 06 15:12:16 UTC 2022","32","[[{""id"": ""g0.1"", ""content"": ""food""}], [{""id"": ""g1.0"", ""content"": ""display""}], [{""id"": ""g2.1"", ""content"": ""spice rack""}], [{""id"": ""g3.0"", ""content"": ""plastic""}]]","[""What is on the rack above the stove?"", ""What is the rack  is above the stove for?"", ""What  is the rack  is above the stove called?"", ""What is the rack  is above the stove made of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046085.jpg""","""What kind of rack  is above the stove?""","46085000","[[{""id"":""g0.1"",""content"":""food""}],[{""id"":""g1.0"",""content"":""display""}],[{""id"":""g2.1"",""content"":""spice rack""}],[{""id"":""g3.0"",""content"":""plastic""}]]","[""What is in the rack above the stove?"",""What is the rack is above the stove for?"",""What is the rack is above the stove called?"",""What is the rack above the stove made of?""]","false","","""All answer the same question""","jgualla1"
"495762","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24052","129","Mon Jun 06 15:12:16 UTC 2022","Mon Jun 06 15:12:47 UTC 2022","31","[[{""id"": ""g0.7"", ""content"": ""folding them""}], [{""id"": ""g1.0"", ""content"": ""looking""}]]","[""What is the sitting man doing with his hands by his chest?"", ""What is the sitting man doing along with his hand position?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000362199.jpg""","""What is the sitting man doing with his hands?""","362199003","[[{""id"":""g0.7"",""content"":""folding them""}]]","[""?""]","true","value","""delete""","jgualla1"
"495763","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24053","129","Mon Jun 06 15:12:47 UTC 2022","Mon Jun 06 15:13:18 UTC 2022","31","[[{""id"": ""g0.7"", ""content"": ""pears""}], [{""id"": ""g1.0"", ""content"": ""green""}]]","[""What fruit is closest to the camera possibly?"", ""What fruit color is closest to the camera?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000399147.jpg""","""What fruit is closest to the camera?""","399147005","[[{""id"":""g0.7"",""content"":""pears""}],[{""id"":""g1.0"",""content"":""green""}]]","[""What is the name of the fruit closest to the camera?"",""What is the color of the fruit closest to the camera?""]","false","","""All answer the same question""","jgualla1"
"495764","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24054","129","Mon Jun 06 15:13:18 UTC 2022","Mon Jun 06 15:14:14 UTC 2022","56","[[{""id"": ""g0.0"", ""content"": ""outside""}], [{""id"": ""g1.3"", ""content"": ""in park""}], [{""id"": ""g2.1"", ""content"": ""by lake or river""}]]","[""Where does this picture take place geographically?"", ""Where does this picture take place at?"", ""Where does this picture take place near?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000343357.jpg""","""Where does this picture take place?""","343357006","[[{""id"":""g0.0"",""content"":""outside""}],[{""id"":""g1.3"",""content"":""in park""}],[{""id"":""g2.1"",""content"":""by lake or river""}]]","[""Does this picture take place inside or outside?"",""In what recreational area does this picture take place?"",""By what does this picture take place?""]","false","","""All answer the same question""","jgualla1"
"495765","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24055","129","Mon Jun 06 15:14:14 UTC 2022","Mon Jun 06 15:14:49 UTC 2022","35","[[{""id"": ""g0.5"", ""content"": ""hill""}], [{""id"": ""g1.1"", ""content"": ""forest""}]]","[""What geological formations are in the background?"", ""What formation is in the background?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000371730.jpg""","""What geological formation is in the background?""","371730018","[[{""id"":""g0.5"",""content"":""hill""}]]","[""What geological formations are in the background?""]","true","value","""delete/flag""","jgualla1"
"495766","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24056","129","Mon Jun 06 15:14:49 UTC 2022","Mon Jun 06 15:15:05 UTC 2022","16","[[{""id"": ""g0.0"", ""content"": ""on display""}], [{""id"": ""g1.1"", ""content"": ""at store""}], [{""id"": ""g2.5"", ""content"": ""front middle""}]]","[""Why are the bananas there?"", ""Where are the bananas sold?"", ""Where are the bananas in photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000142470.jpg""","""Where are the bananas?""","142470000","[[{""id"":""g0.0"",""content"":""on display""}],[{""id"":""g1.1"",""content"":""at store""}],[{""id"":""g2.5"",""content"":""front middle""}]]","[""Why are the bananas there?"",""Where are the bananas sold?"",""Where are the bananas in photo?""]","true","value","""All answer the same question""","jgualla1"
"495767","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24057","129","Mon Jun 06 15:15:05 UTC 2022","Mon Jun 06 15:15:20 UTC 2022","15","[[{""id"": ""g0.4"", ""content"": ""bike""}], [{""id"": ""g1.1"", ""content"": ""scooter seat""}]]","[""What vehicle is the cat sitting on?"", ""What is the cat directly sitting on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380039.jpg""","""What is the cat sitting on?""","380039000","[[{""id"":""g0.4"",""content"":""bike""}],[{""id"":""g1.1"",""content"":""scooter seat""}]]","[""What vehicle is the cat sitting on?"",""What is the cat directly sitting on?""]","true","value","""All answer the same question""","jgualla1"
"495768","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24058","129","Mon Jun 06 15:15:20 UTC 2022","Mon Jun 06 15:16:35 UTC 2022","75","[[{""id"": ""g0.3"", ""content"": ""stand alone mixer""}], [{""id"": ""g1.0"", ""content"": ""kitchenaid""}], [{""id"": ""g2.0"", ""content"": ""stainless steel""}], [{""id"": ""g3.1"", ""content"": ""electric""}]]","[""What is kind of mixer on the counter is referred to?"", ""What kind of mixer brand on the counter?"", ""What kind of material is the mixer on the counter?"", ""What kind of power mixer on the counter?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000183972.jpg""","""What kind of mixer on the counter?""","183972002","[[{""id"":""g0.3"",""content"":""stand alone mixer""}],[{""id"":""g1.0"",""content"":""kitchenaid""}],[{""id"":""g2.0"",""content"":""stainless steel""}],[{""id"":""g3.1"",""content"":""electric""}]]","[""What is the mixer on the counter called?"",""What is the brand of the mixer on the counter?"",""What material is the mixer on the counter made of?"",""What kind of powered mixer is on the counter?""]","false","","""All answer the same question""","jgualla1"
"495769","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24059","129","Mon Jun 06 15:16:35 UTC 2022","Mon Jun 06 15:18:39 UTC 2022","124","[[{""id"": ""g0.7"", ""content"": ""don't get hit by ball""}], [{""id"": ""g1.0"", ""content"": ""baseball""}], [{""id"": ""g2.0"", ""content"": ""ball""}]]","[""What purpose is the netting for?"", ""What sport is the netting for?"", ""What is the netting for catching?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000218116.jpg""","""What is the netting for?""","218116000","[[{""id"":""g0.7"",""content"":""don't get hit by ball""}],[{""id"":""g1.0"",""content"":""baseball""}],[{""id"":""g2.0"",""content"":""ball""}]]","[""What is the purpose of the netting?"",""What sport is the netting for?"",""What does the netting stop?""]","false","","""All answer the same question""","jgualla1"
"495770","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24060","129","Mon Jun 06 15:18:39 UTC 2022","Mon Jun 06 15:19:08 UTC 2022","29","[[{""id"": ""g0.6"", ""content"": ""20s""}], [{""id"": ""g1.0"", ""content"": ""middle-age""}]]","[""How old is the person in the water by decade?"", ""How old is the person in the water generally?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000306384.jpg""","""How old is the person in the water?""","306384005","[[{""id"":""g0.6"",""content"":""20s""}],[{""id"":""g1.0"",""content"":""middle-age""}]]","[""How old is the person in the water by decade?"",""What developmental age is the person in the water?""]","false","","""All answer the same question""","jgualla1"
"495771","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24061","129","Mon Jun 06 15:19:08 UTC 2022","Mon Jun 06 15:19:48 UTC 2022","40","[[{""id"": ""g0.1"", ""content"": ""big""}], [{""id"": ""g1.6"", ""content"": ""thames""}]]","[""What is the name of the rive by width?"", ""What is possibly the name of the river ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000227242.jpg""","""What is the name of the river?""","227242001","[[{""id"":""g0.1"",""content"":""big""}],[{""id"":""g1.6"",""content"":""thames""}]]","[""What is the name of the rive by width?"",""What is possibly the name of the river ?""]","true","value","""delete""","jgualla1"
"495772","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24062","129","Mon Jun 06 15:19:48 UTC 2022","Mon Jun 06 15:20:53 UTC 2022","65","[[{""id"": ""g0.2"", ""content"": ""behind person""}], [{""id"": ""g1.2"", ""content"": ""floor""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.1"", ""content"": ""vase""}]]","[""Where are the flowers with the female?"", ""What are the flowers on?"", ""Where are the flowers in photo?"", ""In what are the flowers?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000442150.jpg""","""Where are the flowers?""","442150001","[[{""id"":""g0.2"",""content"":""behind person""}],[{""id"":""g2.0"",""content"":""left""}],[{""id"":""g3.1"",""content"":""vase""}]]","[""Where are the flowers in terms of the person?"",""Where are the flowers in the picture?"",""What are the flowers in?""]","false","","""All answer the same question""","jgualla1"
"495773","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24063","129","Mon Jun 06 15:20:53 UTC 2022","Mon Jun 06 15:21:14 UTC 2022","21","[[{""id"": ""g0.5"", ""content"": ""center of room""}], [{""id"": ""g1.1"", ""content"": ""in bathroom by rug""}], [{""id"": ""g2.0"", ""content"": ""floor""}]]","[""Where is the chair in photo direction?"", ""In which room is the chair?"", ""What is the chair on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000159313.jpg""","""Where is the chair?""","159313002","[[{""id"":""g0.5"",""content"":""center of room""}],[{""id"":""g1.1"",""content"":""in bathroom by rug""}],[{""id"":""g2.0"",""content"":""floor""}]]","[""Where in the room is the chair?"",""In which room is the chair?"",""What is the chair on?""]","false","","""All answer the same question""","jgualla1"
"495774","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24064","129","Mon Jun 06 15:21:14 UTC 2022","Mon Jun 06 15:21:30 UTC 2022","16","[[{""id"": ""g0.4"", ""content"": ""on pole""}], [{""id"": ""g1.2"", ""content"": ""on sidewalk""}], [{""id"": ""g2.0"", ""content"": ""black""}]]","[""What is the pedestrian light attached?"", ""Where is the pedestrian light found?"", ""What is the pedestrian light color?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000318533.jpg""","""Where is the pedestrian light?""","318533004","[[{""id"":""g0.4"",""content"":""on pole""}],[{""id"":""g1.2"",""content"":""on sidewalk""}]]","[""What is the pedestrian light attached to?"",""Where is the pedestrian light found?""]","false","","""All answer the same question""","jgualla1"
"495775","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24065","129","Mon Jun 06 15:21:30 UTC 2022","Mon Jun 06 15:21:54 UTC 2022","24","[[{""id"": ""g0.4"", ""content"": ""on sidelines""}], [{""id"": ""g1.0"", ""content"": ""right side""}], [{""id"": ""g2.1"", ""content"": ""their bank""}]]","[""Where is the bank of America advertising in the ballpark?"", ""Where is the bank of America advertising in the photo?"", ""What is the bank of America advertising?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000129672.jpg""","""Where is the bank of America advertising?""","129672001","[[{""id"":""g0.4"",""content"":""on sidelines""}],[{""id"":""g1.0"",""content"":""right side""}]]","[""Where is the bank of America advertising in the ballpark?"",""Where is the bank of America advertising in the photo?""]","false","","""All answer the same question""","jgualla1"
"495776","727","jimena_test_for_annotator_uncertainty","Thu Jun 02 16:32:23 UTC 2022","1","86400","24066","129","Mon Jun 06 15:21:54 UTC 2022","Mon Jun 06 15:22:23 UTC 2022","29","[[{""id"": ""g0.0"", ""content"": ""minimalist""}], [{""id"": ""g1.7"", ""content"": ""beige""}]]","[""What color theme is this room' style?"", ""What color theme is this room possibly?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000214848.jpg""","""What color theme is this room?""","214848002","[[{""id"":""g0.0"",""content"":""minimalist""}],[{""id"":""g1.7"",""content"":""beige""}]]","[""What color style is this room?"",""What color is this room?""]","false","","""All answer the same question""","jgualla1"
