"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"476762","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22261","52","Thu Feb 24 15:15:47 UTC 2022","Thu Feb 24 15:16:03 UTC 2022","16","[[{""id"": ""g0.0"", ""content"": ""pitching ball""}], [{""id"": ""g1.0"", ""content"": ""he's crouching""}], [{""id"": ""g2.0"", ""content"": ""to bat""}], [{""id"": ""g3.0"", ""content"": ""catcher""}], [{""id"": ""g4.0"", ""content"": ""watching""}], [{""id"": ""g5.0"", ""content"": ""praying""}], [{""id"": ""g6.0"", ""content"": ""he's sitting""}], [{""id"": ""g7.0"", ""content"": ""he's waiting""}], [{""id"": ""g8.0"", ""content"": ""no""}]]","[""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000471470.jpg""","""Why is one of the guys almost on his knees?""","[[{""id"":""g0.0"",""content"":""pitching ball""}],[{""id"":""g1.0"",""content"":""he's crouching""}],[{""id"":""g2.0"",""content"":""to bat""}],[{""id"":""g3.0"",""content"":""catcher""}],[{""id"":""g4.0"",""content"":""watching""}],[{""id"":""g5.0"",""content"":""praying""}],[{""id"":""g6.0"",""content"":""he's sitting""}],[{""id"":""g7.0"",""content"":""he's waiting""}],[{""id"":""g8.0"",""content"":""no""}]]","[""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?""]","true","value","""All answer the same question""","esteng"
"476762","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22531","139","Wed Mar 02 19:33:34 UTC 2022","Wed Mar 02 19:33:42 UTC 2022","8","[[{""id"": ""g0.0"", ""content"": ""pitching ball""}], [{""id"": ""g1.0"", ""content"": ""he's crouching""}], [{""id"": ""g2.0"", ""content"": ""to bat""}], [{""id"": ""g3.0"", ""content"": ""catcher""}], [{""id"": ""g4.0"", ""content"": ""watching""}], [{""id"": ""g5.0"", ""content"": ""praying""}], [{""id"": ""g6.0"", ""content"": ""he's sitting""}], [{""id"": ""g7.0"", ""content"": ""he's waiting""}], [{""id"": ""g8.0"", ""content"": ""no""}]]","[""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?"", ""Why is one of the guys almost on his knees?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000471470.jpg""","""Why is one of the guys almost on his knees?""","[[{""id"":""g0.0"",""content"":""pitching ball""}],[{""id"":""g1.0"",""content"":""he's crouching""}],[{""id"":""g2.0"",""content"":""to bat""}],[{""id"":""g3.0"",""content"":""catcher""}],[{""id"":""g4.0"",""content"":""watching""}],[{""id"":""g5.0"",""content"":""praying""}],[{""id"":""g6.0"",""content"":""he's sitting""}],[{""id"":""g7.0"",""content"":""he's waiting""}],[{""id"":""g8.0"",""content"":""no""}]]","[""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?"",""Why is one of the guys almost on his knees?""]","true","value","""Ambiguous (need more information)""","rhuang29"
"476763","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22262","52","Thu Feb 24 15:16:03 UTC 2022","Thu Feb 24 15:16:16 UTC 2022","13","[[{""id"": ""g0.0"", ""content"": ""face of man""}, {""id"": ""g0.1"", ""content"": ""man""}], [{""id"": ""g1.0"", ""content"": ""lenin""}], [{""id"": ""g2.0"", ""content"": ""newton""}], [{""id"": ""g3.0"", ""content"": ""king""}], [{""id"": ""g4.0"", ""content"": ""abe lincoln""}], [{""id"": ""g5.0"", ""content"": ""caesar""}], [{""id"": ""g6.0"", ""content"": ""ben franklin""}], [{""id"": ""g7.0"", ""content"": ""clock""}], [{""id"": ""g8.0"", ""content"": ""fred""}]]","[""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000471840.jpg""","""Who is on the front of the building?""","[[{""id"":""g0.0"",""content"":""face of man""},{""id"":""g0.1"",""content"":""man""}],[{""id"":""g1.0"",""content"":""lenin""}],[{""id"":""g2.0"",""content"":""newton""}],[{""id"":""g3.0"",""content"":""king""}],[{""id"":""g4.0"",""content"":""abe lincoln""}],[{""id"":""g5.0"",""content"":""caesar""}],[{""id"":""g6.0"",""content"":""ben franklin""}],[{""id"":""g7.0"",""content"":""clock""}],[{""id"":""g8.0"",""content"":""fred""}]]","[""Who is on the front of the building?"",""Who is on the front of the building?"",""Who is on the front of the building?"",""Who is on the front of the building?"",""Who is on the front of the building?"",""Who is on the front of the building?"",""Who is on the front of the building?"",""Who is on the front of the building?"",""Who is on the front of the building?""]","true","value","""All answer the same question""","esteng"
"476763","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22532","139","Wed Mar 02 19:33:42 UTC 2022","Wed Mar 02 19:34:20 UTC 2022","38","[[{""id"": ""g0.0"", ""content"": ""face of man""}, {""id"": ""g0.1"", ""content"": ""man""}], [{""id"": ""g1.0"", ""content"": ""lenin""}], [{""id"": ""g2.0"", ""content"": ""newton""}], [{""id"": ""g3.0"", ""content"": ""king""}], [{""id"": ""g4.0"", ""content"": ""abe lincoln""}], [{""id"": ""g5.0"", ""content"": ""caesar""}], [{""id"": ""g6.0"", ""content"": ""ben franklin""}], [{""id"": ""g7.0"", ""content"": ""clock""}], [{""id"": ""g8.0"", ""content"": ""fred""}]]","[""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?"", ""Who is on the front of the building?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000471840.jpg""","""Who is on the front of the building?""","[[{""id"":""g7.0"",""content"":""clock""},{""id"":""g0.0"",""content"":""face of man""},{""id"":""g0.1"",""content"":""man""}],[{""id"":""g8.0"",""content"":""fred""},{""id"":""g6.0"",""content"":""ben franklin""},{""id"":""g3.0"",""content"":""king""},{""id"":""g5.0"",""content"":""caesar""},{""id"":""g4.0"",""content"":""abe lincoln""},{""id"":""g2.0"",""content"":""newton""},{""id"":""g1.0"",""content"":""lenin""}]]","[""What is on the front of the building?"",""Who is on the front of the building? ""]","false","","""All answer the same question""","rhuang29"
"476764","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22263","52","Thu Feb 24 15:16:16 UTC 2022","Thu Feb 24 15:16:27 UTC 2022","11","[[{""id"": ""g0.0"", ""content"": ""mr magoo""}], [{""id"": ""g1.0"", ""content"": ""pixels""}], [{""id"": ""g2.0"", ""content"": ""striped""}], [{""id"": ""g3.0"", ""content"": ""game""}], [{""id"": ""g4.0"", ""content"": ""sword""}], [{""id"": ""g5.0"", ""content"": ""letter i""}], [{""id"": ""g6.0"", ""content"": ""minecraft""}], [{""id"": ""g7.0"", ""content"": ""digital""}], [{""id"": ""g8.0"", ""content"": ""stairs""}]]","[""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047260.jpg""","""What is his tie supposed to look like?""","[[{""id"":""g0.0"",""content"":""mr magoo""}],[{""id"":""g1.0"",""content"":""pixels""}],[{""id"":""g2.0"",""content"":""striped""}],[{""id"":""g3.0"",""content"":""game""}],[{""id"":""g4.0"",""content"":""sword""}],[{""id"":""g5.0"",""content"":""letter i""}],[{""id"":""g6.0"",""content"":""minecraft""}],[{""id"":""g7.0"",""content"":""digital""}],[{""id"":""g8.0"",""content"":""stairs""}]]","[""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?""]","true","value","""All answer the same question""","esteng"
"476764","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22533","139","Wed Mar 02 19:34:21 UTC 2022","Wed Mar 02 19:34:41 UTC 2022","20","[[{""id"": ""g0.0"", ""content"": ""mr magoo""}], [{""id"": ""g1.0"", ""content"": ""pixels""}], [{""id"": ""g2.0"", ""content"": ""striped""}], [{""id"": ""g3.0"", ""content"": ""game""}], [{""id"": ""g4.0"", ""content"": ""sword""}], [{""id"": ""g5.0"", ""content"": ""letter i""}], [{""id"": ""g6.0"", ""content"": ""minecraft""}], [{""id"": ""g7.0"", ""content"": ""digital""}], [{""id"": ""g8.0"", ""content"": ""stairs""}]]","[""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?"", ""What is his tie supposed to look like?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047260.jpg""","""What is his tie supposed to look like?""","[[{""id"":""g0.0"",""content"":""mr magoo""}],[{""id"":""g1.0"",""content"":""pixels""}],[{""id"":""g2.0"",""content"":""striped""}],[{""id"":""g3.0"",""content"":""game""}],[{""id"":""g4.0"",""content"":""sword""}],[{""id"":""g5.0"",""content"":""letter i""}],[{""id"":""g6.0"",""content"":""minecraft""}],[{""id"":""g7.0"",""content"":""digital""}],[{""id"":""g8.0"",""content"":""stairs""}]]","[""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?"",""What is his tie supposed to look like?""]","true","value","""Subjective (multiple answers)""","rhuang29"
"476765","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22264","52","Thu Feb 24 15:16:27 UTC 2022","Thu Feb 24 15:16:40 UTC 2022","13","[[{""id"": ""g0.0"", ""content"": ""nothing""}], [{""id"": ""g1.0"", ""content"": ""fronts""}], [{""id"": ""g2.0"", ""content"": ""one is engine""}], [{""id"": ""g3.0"", ""content"": ""shape""}], [{""id"": ""g4.0"", ""content"": ""front""}], [{""id"": ""g5.0"", ""content"": ""one square one round""}, {""id"": ""g5.1"", ""content"": ""shape of front""}], [{""id"": ""g6.0"", ""content"": ""speed train vs traditional""}], [{""id"": ""g7.0"", ""content"": ""nose""}], [{""id"": ""g8.0"", ""content"": ""length""}]]","[""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047357.jpg""","""What is different about the trains?""","[[{""id"":""g0.0"",""content"":""nothing""}],[{""id"":""g1.0"",""content"":""fronts""}],[{""id"":""g2.0"",""content"":""one is engine""}],[{""id"":""g3.0"",""content"":""shape""}],[{""id"":""g4.0"",""content"":""front""}],[{""id"":""g5.0"",""content"":""one square one round""},{""id"":""g5.1"",""content"":""shape of front""}],[{""id"":""g6.0"",""content"":""speed train vs traditional""}],[{""id"":""g7.0"",""content"":""nose""}],[{""id"":""g8.0"",""content"":""length""}]]","[""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?""]","true","value","""All answer the same question""","esteng"
"476765","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22534","139","Wed Mar 02 19:34:46 UTC 2022","Wed Mar 02 19:34:56 UTC 2022","10","[[{""id"": ""g0.0"", ""content"": ""nothing""}], [{""id"": ""g1.0"", ""content"": ""fronts""}], [{""id"": ""g2.0"", ""content"": ""one is engine""}], [{""id"": ""g3.0"", ""content"": ""shape""}], [{""id"": ""g4.0"", ""content"": ""front""}], [{""id"": ""g5.0"", ""content"": ""one square one round""}, {""id"": ""g5.1"", ""content"": ""shape of front""}], [{""id"": ""g6.0"", ""content"": ""speed train vs traditional""}], [{""id"": ""g7.0"", ""content"": ""nose""}], [{""id"": ""g8.0"", ""content"": ""length""}]]","[""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?"", ""What is different about the trains?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047357.jpg""","""What is different about the trains?""","[[{""id"":""g0.0"",""content"":""nothing""}],[{""id"":""g1.0"",""content"":""fronts""}],[{""id"":""g2.0"",""content"":""one is engine""}],[{""id"":""g3.0"",""content"":""shape""}],[{""id"":""g4.0"",""content"":""front""}],[{""id"":""g5.0"",""content"":""one square one round""},{""id"":""g5.1"",""content"":""shape of front""}],[{""id"":""g6.0"",""content"":""speed train vs traditional""}],[{""id"":""g7.0"",""content"":""nose""}],[{""id"":""g8.0"",""content"":""length""}]]","[""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?"",""What is different about the trains?""]","true","value","""Subjective (multiple answers)""","rhuang29"
"476766","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22265","52","Thu Feb 24 15:16:41 UTC 2022","Thu Feb 24 15:16:54 UTC 2022","13","[[{""id"": ""g0.0"", ""content"": ""stuffed animal""}], [{""id"": ""g1.0"", ""content"": ""doll""}], [{""id"": ""g2.0"", ""content"": ""unclear""}], [{""id"": ""g3.0"", ""content"": ""action figure""}], [{""id"": ""g4.0"", ""content"": ""smaller chair""}], [{""id"": ""g5.0"", ""content"": ""none""}], [{""id"": ""g6.0"", ""content"": ""ball""}], [{""id"": ""g7.0"", ""content"": ""toddler toy""}], [{""id"": ""g8.0"", ""content"": ""plane""}]]","[""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000474075.jpg""","""What toy is sitting on a chair in the background?""","[[{""id"":""g0.0"",""content"":""stuffed animal""}],[{""id"":""g1.0"",""content"":""doll""}],[{""id"":""g2.0"",""content"":""unclear""}],[{""id"":""g3.0"",""content"":""action figure""}],[{""id"":""g4.0"",""content"":""smaller chair""}],[{""id"":""g5.0"",""content"":""none""}],[{""id"":""g6.0"",""content"":""ball""}],[{""id"":""g7.0"",""content"":""toddler toy""}],[{""id"":""g8.0"",""content"":""plane""}]]","[""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?""]","true","value","""All answer the same question""","esteng"
"476766","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22535","139","Wed Mar 02 19:34:56 UTC 2022","Wed Mar 02 19:35:13 UTC 2022","17","[[{""id"": ""g0.0"", ""content"": ""stuffed animal""}], [{""id"": ""g1.0"", ""content"": ""doll""}], [{""id"": ""g2.0"", ""content"": ""unclear""}], [{""id"": ""g3.0"", ""content"": ""action figure""}], [{""id"": ""g4.0"", ""content"": ""smaller chair""}], [{""id"": ""g5.0"", ""content"": ""none""}], [{""id"": ""g6.0"", ""content"": ""ball""}], [{""id"": ""g7.0"", ""content"": ""toddler toy""}], [{""id"": ""g8.0"", ""content"": ""plane""}]]","[""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?"", ""What toy is sitting on a chair in the background?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000474075.jpg""","""What toy is sitting on a chair in the background?""","[[{""id"":""g0.0"",""content"":""stuffed animal""}],[{""id"":""g1.0"",""content"":""doll""}],[{""id"":""g2.0"",""content"":""unclear""}],[{""id"":""g3.0"",""content"":""action figure""}],[{""id"":""g4.0"",""content"":""smaller chair""}],[{""id"":""g5.0"",""content"":""none""}],[{""id"":""g6.0"",""content"":""ball""}],[{""id"":""g7.0"",""content"":""toddler toy""}],[{""id"":""g8.0"",""content"":""plane""}]]","[""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?"",""What toy is sitting on a chair in the background?""]","true","value","""All answers to the same question (multiple answers)""","rhuang29"
"476767","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22266","52","Thu Feb 24 15:16:54 UTC 2022","Thu Feb 24 15:18:13 UTC 2022","79","[[{""id"": ""g0.0"", ""content"": ""stone""}], [{""id"": ""g1.0"", ""content"": ""nobody""}], [{""id"": ""g2.0"", ""content"": ""wall and plants""}, {""id"": ""g2.1"", ""content"": ""wall""}], [{""id"": ""g3.0"", ""content"": ""hill""}], [{""id"": ""g4.0"", ""content"": ""hut""}], [{""id"": ""g5.0"", ""content"": ""building""}], [{""id"": ""g6.0"", ""content"": ""true""}], [{""id"": ""g7.0"", ""content"": ""forest""}], [{""id"": ""g8.0"", ""content"": ""trees""}]]","[""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047599.jpg""","""What is behind the animal?""","[[{""id"":""g2.0"",""content"":""wall and plants""},{""id"":""g2.1"",""content"":""wall""},{""id"":""g4.0"",""content"":""hut""},{""id"":""g5.0"",""content"":""building""}],[{""id"":""g0.0"",""content"":""stone""},{""id"":""g3.0"",""content"":""hill""},{""id"":""g8.0"",""content"":""trees""},{""id"":""g7.0"",""content"":""forest""}]]","[""What structure is behind the animal?"",""What geographic feature is behind the animal?""]","false","","""All answer the same question""","esteng"
"476767","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22536","139","Wed Mar 02 19:35:13 UTC 2022","Wed Mar 02 19:35:31 UTC 2022","18","[[{""id"": ""g0.0"", ""content"": ""stone""}], [{""id"": ""g1.0"", ""content"": ""nobody""}], [{""id"": ""g2.0"", ""content"": ""wall and plants""}, {""id"": ""g2.1"", ""content"": ""wall""}], [{""id"": ""g3.0"", ""content"": ""hill""}], [{""id"": ""g4.0"", ""content"": ""hut""}], [{""id"": ""g5.0"", ""content"": ""building""}], [{""id"": ""g6.0"", ""content"": ""true""}], [{""id"": ""g7.0"", ""content"": ""forest""}], [{""id"": ""g8.0"", ""content"": ""trees""}]]","[""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?"", ""What is behind the animal?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000047599.jpg""","""What is behind the animal?""","[[{""id"":""g2.1"",""content"":""wall""},{""id"":""g2.0"",""content"":""wall and plants""},{""id"":""g1.0"",""content"":""nobody""},{""id"":""g0.0"",""content"":""stone""}],[{""id"":""g3.0"",""content"":""hill""}],[{""id"":""g4.0"",""content"":""hut""}],[{""id"":""g5.0"",""content"":""building""}],[{""id"":""g6.0"",""content"":""true""}],[{""id"":""g7.0"",""content"":""forest""}],[{""id"":""g8.0"",""content"":""trees""}]]","[""What is behind the animal?"",""What is behind the animal?"",""What is behind the animal?"",""What is behind the animal?"",""What is behind the animal?"",""What is behind the animal?"",""What is behind the animal?""]","true","value","""All answer the same question""","rhuang29"
"476768","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22267","52","Thu Feb 24 15:18:13 UTC 2022","Thu Feb 24 15:18:28 UTC 2022","15","[[{""id"": ""g0.0"", ""content"": ""music""}], [{""id"": ""g1.0"", ""content"": ""listening""}], [{""id"": ""g2.0"", ""content"": ""to lay on""}], [{""id"": ""g3.0"", ""content"": ""charging cell phone""}], [{""id"": ""g4.0"", ""content"": ""clothing""}], [{""id"": ""g5.0"", ""content"": ""sleep""}], [{""id"": ""g6.0"", ""content"": ""dressing""}], [{""id"": ""g7.0"", ""content"": ""reading""}], [{""id"": ""g8.0"", ""content"": ""charging""}]]","[""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000483028.jpg""","""What would the open item on the couch be used for?""","[[{""id"":""g0.0"",""content"":""music""}],[{""id"":""g1.0"",""content"":""listening""}],[{""id"":""g2.0"",""content"":""to lay on""}],[{""id"":""g3.0"",""content"":""charging cell phone""}],[{""id"":""g4.0"",""content"":""clothing""}],[{""id"":""g5.0"",""content"":""sleep""}],[{""id"":""g6.0"",""content"":""dressing""}],[{""id"":""g7.0"",""content"":""reading""}],[{""id"":""g8.0"",""content"":""charging""}]]","[""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?""]","true","value","""All answer the same question""","esteng"
"476768","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22537","139","Wed Mar 02 19:35:31 UTC 2022","Wed Mar 02 19:36:13 UTC 2022","42","[[{""id"": ""g0.0"", ""content"": ""music""}], [{""id"": ""g1.0"", ""content"": ""listening""}], [{""id"": ""g2.0"", ""content"": ""to lay on""}], [{""id"": ""g3.0"", ""content"": ""charging cell phone""}], [{""id"": ""g4.0"", ""content"": ""clothing""}], [{""id"": ""g5.0"", ""content"": ""sleep""}], [{""id"": ""g6.0"", ""content"": ""dressing""}], [{""id"": ""g7.0"", ""content"": ""reading""}], [{""id"": ""g8.0"", ""content"": ""charging""}]]","[""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?"", ""What would the open item on the couch be used for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000483028.jpg""","""What would the open item on the couch be used for?""","[[{""id"":""g1.0"",""content"":""listening""},{""id"":""g0.0"",""content"":""music""}],[{""id"":""g2.0"",""content"":""to lay on""}],[{""id"":""g3.0"",""content"":""charging cell phone""}],[{""id"":""g4.0"",""content"":""clothing""}],[{""id"":""g5.0"",""content"":""sleep""}],[{""id"":""g6.0"",""content"":""dressing""}],[{""id"":""g7.0"",""content"":""reading""}],[{""id"":""g8.0"",""content"":""charging""}]]","[""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?"",""What would the open item on the couch be used for?""]","true","value","""Ambiguous (need more information)""","rhuang29"
"476769","85","Uncertainty QUD","Thu Feb 24 13:02:48 UTC 2022","3","86400","22268","52","Thu Feb 24 15:18:28 UTC 2022","Thu Feb 24 15:18:36 UTC 2022","8","[[{""id"": ""g0.0"", ""content"": ""soup""}], [{""id"": ""g1.0"", ""content"": ""chicken""}], [{""id"": ""g2.0"", ""content"": ""fries""}], [{""id"": ""g3.0"", ""content"": ""shrimp""}], [{""id"": ""g4.0"", ""content"": ""yes""}], [{""id"": ""g5.0"", ""content"": ""food""}], [{""id"": ""g6.0"", ""content"": ""gumbo""}], [{""id"": ""g7.0"", ""content"": ""pho""}], [{""id"": ""g8.0"", ""content"": ""beans""}]]","[""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?"", ""What do you think the woman is eating?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000483305.jpg""","""What do you think the woman is eating?""","[[{""id"":""g0.0"",""content"":""soup""}],[{""id"":""g1.0"",""content"":""chicken""}],[{""id"":""g2.0"",""content"":""fries""}],[{""id"":""g3.0"",""content"":""shrimp""}],[{""id"":""g4.0"",""content"":""yes""}],[{""id"":""g5.0"",""content"":""food""}],[{""id"":""g6.0"",""content"":""gumbo""}],[{""id"":""g7.0"",""content"":""pho""}],[{""id"":""g8.0"",""content"":""beans""}]]","[""What do you think the woman is eating?"",""What do you think the woman is eating?"",""What do you think the woman is eating?"",""What do you think the woman is eating?"",""What do you think the woman is eating?"",""What do you think the woman is eating?"",""What do you think the woman is eating?"",""What do you think the woman is eating?"",""What do you think the woman is eating?""]","true","value","""All answer the same question""","esteng"
