"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.answerGroups","Input.answerQuestions","Input.imgUrl","Input.questionStr","Input.question_id","Answer.answer_groups","Answer.answer_questions","Answer.is_skip","Answer.skipCheck","Answer.skip_reason","Turkle.Username"
"562356","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25026","52","Fri Jul 01 01:45:46 UTC 2022","Fri Jul 01 01:46:08 UTC 2022","22","[[{""id"": ""g0.6"", ""content"": ""1950s""}], [{""id"": ""g1.0"", ""content"": ""19th century""}]]","[""What decade is it possibly?"", ""What century decade is it i?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000492244.jpg""","""What decade is it?""","492244000","[[{""id"":""g0.6"",""content"":""1950s""}],[{""id"":""g1.0"",""content"":""19th century""}]]","[""What decade is it possibly?"",""What century decade is it i?""]","true","value","""M/A. A/T ""","esteng"
"562357","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25086","52","Fri Jul 01 02:17:10 UTC 2022","Fri Jul 01 02:17:27 UTC 2022","17","[[{""id"": ""g0.4"", ""content"": ""30s""}], [{""id"": ""g1.1"", ""content"": ""adult""}], [{""id"": ""g2.0"", ""content"": ""friends""}]]","[""What decade age group are these people in the picture?"", ""What major age group are these people in the picture?"", ""Why are these people in the picture?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000030288.jpg""","""What age group are these people in the picture?""","30288010","[[{""id"":""g0.4"",""content"":""30s""}],[{""id"":""g1.1"",""content"":""adult""}],[{""id"":""g2.0"",""content"":""friends""}]]","[""What decade age group are these people in the picture?"",""What major age group are these people in the picture?"",""Why are these people in the picture?""]","true","value","""A/T  ""","esteng"
"562358","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25029","52","Fri Jul 01 01:46:36 UTC 2022","Fri Jul 01 01:46:44 UTC 2022","8","[[{""id"": ""g0.4"", ""content"": ""daytime""}], [{""id"": ""g1.1"", ""content"": ""12:00 pm""}]]","[""What time is it generally?"", ""What time is it specifically?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000258854.jpg""","""What time is it?""","258854001","[[{""id"":""g0.4"",""content"":""daytime""}],[{""id"":""g1.1"",""content"":""12:00 pm""}]]","[""What time is it generally?"",""What time is it specifically?""]","true","value","""A/T  ""","esteng"
"562359","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25030","52","Fri Jul 01 01:46:44 UTC 2022","Fri Jul 01 01:46:52 UTC 2022","8","[[{""id"": ""g0.1"", ""content"": ""paper hat""}], [{""id"": ""g1.4"", ""content"": ""boat hat""}]]","[""What do you call the style material of hat he is wearing?"", ""What do you call the style by  name of hat he is wearing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000379941.jpg""","""What do you call the style of hat he is wearing?""","379941005","[[{""id"":""g0.1"",""content"":""paper hat""}],[{""id"":""g1.4"",""content"":""boat hat""}]]","[""What do you call the style material of hat he is wearing?"",""What do you call the style by  name of hat he is wearing?""]","true","value","""A/K            ""","esteng"
"562360","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25031","52","Fri Jul 01 01:46:52 UTC 2022","Fri Jul 01 01:47:03 UTC 2022","11","[[{""id"": ""g0.4"", ""content"": ""in car's vase""}], [{""id"": ""g1.1"", ""content"": ""in car""}], [{""id"": ""g2.0"", ""content"": ""left side""}]]","[""Where is the flower at in the vehicle?"", ""In what vehicle is the flower ?"", ""What direction is the flower in the photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000217407.jpg""","""Where is the flower at?""","217407004","[[{""id"":""g0.4"",""content"":""in car's vase""}],[{""id"":""g1.1"",""content"":""in car""}],[{""id"":""g2.0"",""content"":""left side""}]]","[""Where is the flower at in the vehicle?"",""In what vehicle is the flower ?"",""What direction is the flower in the photo?""]","true","value","""A/L      ""","esteng"
"562361","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25032","52","Fri Jul 01 01:47:03 UTC 2022","Fri Jul 01 01:47:17 UTC 2022","14","[[{""id"": ""g0.4"", ""content"": ""plowed""}], [{""id"": ""g1.0"", ""content"": ""snow plow""}]]","[""How is has the trail been cared for described?"", ""By what has the trail been cared for?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000212840.jpg""","""How is has the trail been cared for?""","212840003","[[{""id"":""g0.4"",""content"":""plowed""}],[{""id"":""g1.0"",""content"":""snow plow""}]]","[""How is has the trail been cared for described?"",""By what has the trail been cared for?""]","true","value","""~ (reason/cause) ""","esteng"
"562362","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25033","52","Fri Jul 01 01:47:17 UTC 2022","Fri Jul 01 01:48:22 UTC 2022","65","[[{""id"": ""g0.4"", ""content"": ""green and blue""}], [{""id"": ""g1.0"", ""content"": ""cloudy""}]]","[""What various color scheme is the photo taken in?"", ""What sky color scheme is the photo taken in?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000132417.jpg""","""What color scheme is the photo taken in?""","132417003","[[{""id"":""g0.4"",""content"":""green and blue""}],[{""id"":""g1.0"",""content"":""cloudy""}]]","[""What various color scheme is the photo taken in?"",""What sky color scheme is the photo taken in?""]","true","value","""A/M          ""","esteng"
"562363","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25034","52","Fri Jul 01 01:48:22 UTC 2022","Fri Jul 01 01:51:24 UTC 2022","182","[[{""id"": ""g0.3"", ""content"": ""above plate""}], [{""id"": ""g1.2"", ""content"": ""right""}], [{""id"": ""g2.0"", ""content"": ""placemat""}]]","[""Where is a butter knife placed?"", ""Where is a butter knife located in photo?"", ""What is the butter knife on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000475336.jpg""","""Where is a butter knife?""","475336016","[[{""id"":""g0.3"",""content"":""above plate""}],[{""id"":""g1.2"",""content"":""right""}],[{""id"":""g2.0"",""content"":""placemat""}]]","[""Where is a butter knife placed?"",""Where is a butter knife located in photo?"",""What is the butter knife on?""]","true","value","""A/L      ""","esteng"
"562364","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25035","52","Fri Jul 01 01:51:24 UTC 2022","Fri Jul 01 01:51:49 UTC 2022","25","[[{""id"": ""g0.6"", ""content"": ""dirt""}], [{""id"": ""g1.2"", ""content"": ""stay on course""}]]","[""What causes the snow to be red at some parts?"", ""Whatis the purpose for the snow red at some parts?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000010015.jpg""","""Why is the snow red at some parts?""","10015002","[[{""id"":""g0.6"",""content"":""dirt""}],[{""id"":""g1.2"",""content"":""stay on course""}]]","[""What causes the snow to be red at some parts?"",""Whatis the purpose for the snow red at some parts?""]","true","value","""~ (reason) ""","esteng"
"562365","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25036","52","Fri Jul 01 01:51:49 UTC 2022","Fri Jul 01 01:52:13 UTC 2022","24","[[{""id"": ""g0.7"", ""content"": ""valentine's day""}], [{""id"": ""g1.0"", ""content"": ""store""}]]","[""Why did they get flowers possibly?"", ""Where did they get flowers?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000260135.jpg""","""Why did they get flowers?""","260135001","[[{""id"":""g0.7"",""content"":""valentine's day""}],[{""id"":""g1.0"",""content"":""store""}]]","[""Why did they get flowers possibly?"",""Where did they get flowers?""]","true","value","""~ (reason) ""","esteng"
"562366","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25037","52","Fri Jul 01 01:52:13 UTC 2022","Fri Jul 01 01:52:24 UTC 2022","11","[[{""id"": ""g0.0"", ""content"": ""bride and groom""}], [{""id"": ""g1.6"", ""content"": ""black and white with red""}], [{""id"": ""g2.0"", ""content"": ""red""}]]","[""What is the design on the cake at the top?"", ""What is the design element on the cake?"", ""What is one design color on the cake?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000489844.jpg""","""What is the design on the cake?""","489844013","[[{""id"":""g0.0"",""content"":""bride and groom""}],[{""id"":""g1.6"",""content"":""black and white with red""}],[{""id"":""g2.0"",""content"":""red""}]]","[""What is the design on the cake at the top?"",""What is the design element on the cake?"",""What is one design color on the cake?""]","true","value","""A/M          ""","esteng"
"562367","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25038","52","Fri Jul 01 01:52:24 UTC 2022","Fri Jul 01 01:55:38 UTC 2022","194","[[{""id"": ""g0.5"", ""content"": ""posing""}], [{""id"": ""g1.0"", ""content"": ""at funeral""}]]","[""What is the man doing here?"", ""Where is the man doing the holding?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000036854.jpg""","""What is the man doing?""","36854001","[[{""id"":""g0.5"",""content"":""posing""}],[{""id"":""g1.0"",""content"":""at funeral""}]]","[""What is the man doing here?"",""Where is the man doing the holding?""]","true","value","""A/M.M/A ""","esteng"
"562368","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25039","52","Fri Jul 01 01:55:39 UTC 2022","Fri Jul 01 01:55:53 UTC 2022","14","[[{""id"": ""g0.5"", ""content"": ""polydactyl""}], [{""id"": ""g1.1"", ""content"": ""nintendo wii remote""}]]","[""What do you call the mutation in the cat's paw medically?"", ""What do you call the thing near the mutation in the cat's paw?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000232588.jpg""","""What do you call the mutation in the cat's paw?""","232588001","[[{""id"":""g0.5"",""content"":""polydactyl""}],[{""id"":""g1.1"",""content"":""nintendo wii remote""}]]","[""What do you call the mutation in the cat's paw medically?"",""What do you call the thing near the mutation in the cat's paw?""]","true","value","""M/A  ""","esteng"
"562369","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25040","52","Fri Jul 01 01:55:54 UTC 2022","Fri Jul 01 02:00:13 UTC 2022","259","[[{""id"": ""g0.5"", ""content"": ""side of wall""}], [{""id"": ""g1.0"", ""content"": ""park""}], [{""id"": ""g2.0"", ""content"": ""right side""}]]","[""Where is the skateboard physically?"", ""Where is the skateboard used?"", ""Where is the skateboard in photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000247360.jpg""","""Where is the skateboard?""","247360019","[[{""id"":""g0.5"",""content"":""side of wall""}],[{""id"":""g1.0"",""content"":""park""}],[{""id"":""g2.0"",""content"":""right side""}]]","[""Where is the skateboard physically?"",""Where is the skateboard used?"",""Where is the skateboard in photo?""]","true","value","""A/L      ""","esteng"
"562370","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25041","52","Fri Jul 01 02:00:13 UTC 2022","Fri Jul 01 02:00:26 UTC 2022","13","[[{""id"": ""g0.0"", ""content"": ""standing""}], [{""id"": ""g1.5"", ""content"": ""talking phone""}]]","[""In what position is the woman doing something?"", ""What is the woman doing possibly?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000121361.jpg""","""What is the woman doing?""","121361000","[[{""id"":""g0.0"",""content"":""standing""}],[{""id"":""g1.5"",""content"":""talking phone""}]]","[""In what position is the woman doing something?"",""What is the woman doing possibly?""]","true","value","""A/M          ""","esteng"
"562371","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25042","52","Fri Jul 01 02:00:26 UTC 2022","Fri Jul 01 02:01:42 UTC 2022","76","[[{""id"": ""g0.3"", ""content"": ""work""}], [{""id"": ""g1.0"", ""content"": ""internet""}], [{""id"": ""g2.4"", ""content"": ""provide light""}]]","[""How is the object on the table used?"", ""What does the object on the table access?"", ""What does the object on the table do in room?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000363326.jpg""","""What does the object on the table do?""","363326001","[[{""id"":""g0.3"",""content"":""work""}],[{""id"":""g1.0"",""content"":""internet""}],[{""id"":""g2.4"",""content"":""provide light""}]]","[""How is the object on the table used?"",""What does the object on the table access?"",""What does the object on the table do in room?""]","true","value","""A/M.A/D ""","esteng"
"562372","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25043","52","Fri Jul 01 02:01:43 UTC 2022","Fri Jul 01 02:01:58 UTC 2022","15","[[{""id"": ""g0.5"", ""content"": ""1 scoop""}], [{""id"": ""g1.1"", ""content"": ""serving""}], [{""id"": ""g2.1"", ""content"": ""lots""}]]","[""How much mashed potatoes is on the plate by a measurement?"", ""How much mashed potatoes is placed on the plate ?"", ""How much mashed potatoes is on the plate generally?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000403644.jpg""","""How much mashed potatoes is on the plate?""","403644000","[[{""id"":""g0.5"",""content"":""1 scoop""}],[{""id"":""g1.1"",""content"":""serving""}],[{""id"":""g2.1"",""content"":""lots""}]]","[""How much mashed potatoes is on the plate by a measurement?"",""How much mashed potatoes is placed on the plate ?"",""How much mashed potatoes is on the plate generally?""]","true","value","""~ (quantity) ""","esteng"
"562373","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25044","52","Fri Jul 01 02:01:58 UTC 2022","Fri Jul 01 02:02:05 UTC 2022","7","[[{""id"": ""g0.6"", ""content"": ""rope""}], [{""id"": ""g0.6"", ""content"": ""rope""}]]","[""What is this woman holding in her hands?"", ""What sport is this woman doing?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000487696.jpg""","""What is this woman holding?""","487696004","[[{""id"":""g0.6"",""content"":""rope""}],[{""id"":""g0.6"",""content"":""rope""}]]","[""What is this woman holding in her hands?"",""What sport is this woman doing?""]","true","value","""skip ""","esteng"
"562374","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25045","52","Fri Jul 01 02:02:05 UTC 2022","Fri Jul 01 02:02:27 UTC 2022","22","[[{""id"": ""g0.5"", ""content"": ""broccoli, pasta, chicken nuggets, rice""}], [{""id"": ""g1.2"", ""content"": ""oriental""}], [{""id"": ""g2.0"", ""content"": ""dinner""}]]","[""What  is the name of food ipictured?"", ""What ethnic type of food is pictured?"", ""What meal type of food is pictured?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000185236.jpg""","""What type of food is pictured?""","185236007","[[{""id"":""g0.5"",""content"":""broccoli, pasta, chicken nuggets, rice""}],[{""id"":""g1.2"",""content"":""oriental""}],[{""id"":""g2.0"",""content"":""dinner""}]]","[""What  is the name of food ipictured?"",""What ethnic type of food is pictured?"",""What meal type of food is pictured?""]","true","value","""A/K. A/G ""","esteng"
"562375","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25046","52","Fri Jul 01 02:02:27 UTC 2022","Fri Jul 01 02:03:06 UTC 2022","39","[[{""id"": ""g0.6"", ""content"": ""blue""}], [{""id"": ""g1.0"", ""content"": ""lax""}]]","[""What possible airline is this airplane for?"", ""What airline airport is this airplane at?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000190338.jpg""","""What airline is this airplane for?""","190338016","[[{""id"":""g0.6"",""content"":""blue""}],[{""id"":""g1.0"",""content"":""lax""}]]","[""What possible airline is this airplane for?"",""What airline airport is this airplane at?""]","true","value","""M/A. M/B. ""","esteng"
"562376","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25047","52","Fri Jul 01 02:03:06 UTC 2022","Fri Jul 01 02:05:21 UTC 2022","135","[[{""id"": ""g0.0"", ""content"": ""mexican""}], [{""id"": ""g1.2"", ""content"": ""seafood""}], [{""id"": ""g2.1"", ""content"": ""dinner""}], [{""id"": ""g3.1"", ""content"": ""vegetarian""}]]","[""What ethnic kind of food is on the plate?"", ""What specific kind of foods are on the plate?"", ""What meal is this kind of food  on the plate for?"", ""What kind of food is on the plate for well being?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000228426.jpg""","""What kind of food is on the plate?""","228426004","[[{""id"":""g0.0"",""content"":""mexican""}],[{""id"":""g1.2"",""content"":""seafood""}],[{""id"":""g2.1"",""content"":""dinner""}],[{""id"":""g3.1"",""content"":""vegetarian""}]]","[""What ethnic kind of food is on the plate?"",""What specific kind of foods are on the plate?"",""What meal is this kind of food  on the plate for?"",""What kind of food is on the plate for well being?""]","true","value","""A/K            ""","esteng"
"562377","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25048","52","Fri Jul 01 02:05:21 UTC 2022","Fri Jul 01 02:05:33 UTC 2022","12","[[{""id"": ""g0.5"", ""content"": ""forest""}], [{""id"": ""g1.0"", ""content"": ""grass""}], [{""id"": ""g2.0"", ""content"": ""right""}], [{""id"": ""g3.0"", ""content"": ""outside""}]]","[""Where are the cows located pastorally?"", ""What are the cows located on?"", ""Where are the cows located by picture direction?"", ""Where are the cows located geographically ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000108223.jpg""","""Where are the cows located?""","108223002","[[{""id"":""g0.5"",""content"":""forest""}],[{""id"":""g1.0"",""content"":""grass""}],[{""id"":""g2.0"",""content"":""right""}],[{""id"":""g3.0"",""content"":""outside""}]]","[""Where are the cows located pastorally?"",""What are the cows located on?"",""Where are the cows located by picture direction?"",""Where are the cows located geographically ?""]","true","value","""A/L      ""","esteng"
"562378","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25049","52","Fri Jul 01 02:05:33 UTC 2022","Fri Jul 01 02:05:41 UTC 2022","8","[[{""id"": ""g0.1"", ""content"": ""food""}], [{""id"": ""g1.0"", ""content"": ""display""}], [{""id"": ""g2.1"", ""content"": ""spice rack""}], [{""id"": ""g3.0"", ""content"": ""plastic""}]]","[""What is on the rack above the stove?"", ""What is the rack  is above the stove for?"", ""What  is the rack  is above the stove called?"", ""What is the rack  is above the stove made of?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000046085.jpg""","""What kind of rack  is above the stove?""","46085000","[[{""id"":""g0.1"",""content"":""food""}],[{""id"":""g1.0"",""content"":""display""}],[{""id"":""g2.1"",""content"":""spice rack""}],[{""id"":""g3.0"",""content"":""plastic""}]]","[""What is on the rack above the stove?"",""What is the rack  is above the stove for?"",""What  is the rack  is above the stove called?"",""What is the rack  is above the stove made of?""]","true","value","""A/K            ""","esteng"
"562379","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25050","52","Fri Jul 01 02:05:41 UTC 2022","Fri Jul 01 02:05:52 UTC 2022","11","[[{""id"": ""g0.7"", ""content"": ""folding them""}], [{""id"": ""g1.0"", ""content"": ""looking""}]]","[""What is the sitting man doing with his hands by his chest?"", ""What is the sitting man doing along with his hand position?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000362199.jpg""","""What is the sitting man doing with his hands?""","362199003","[[{""id"":""g0.7"",""content"":""folding them""}],[{""id"":""g1.0"",""content"":""looking""}]]","[""What is the sitting man doing with his hands by his chest?"",""What is the sitting man doing along with his hand position?""]","true","value","""M/A  ""","esteng"
"562380","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25051","52","Fri Jul 01 02:05:53 UTC 2022","Fri Jul 01 02:06:00 UTC 2022","7","[[{""id"": ""g0.7"", ""content"": ""pears""}], [{""id"": ""g1.0"", ""content"": ""green""}]]","[""What fruit is closest to the camera possibly?"", ""What fruit color is closest to the camera?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000399147.jpg""","""What fruit is closest to the camera?""","399147005","[[{""id"":""g0.7"",""content"":""pears""}],[{""id"":""g1.0"",""content"":""green""}]]","[""What fruit is closest to the camera possibly?"",""What fruit color is closest to the camera?""]","true","value","""A/K            ""","esteng"
"562381","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25052","52","Fri Jul 01 02:06:00 UTC 2022","Fri Jul 01 02:06:11 UTC 2022","11","[[{""id"": ""g0.0"", ""content"": ""outside""}], [{""id"": ""g1.3"", ""content"": ""in park""}], [{""id"": ""g2.1"", ""content"": ""by lake or river""}]]","[""Where does this picture take place geographically?"", ""Where does this picture take place at?"", ""Where does this picture take place near?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000343357.jpg""","""Where does this picture take place?""","343357006","[[{""id"":""g0.0"",""content"":""outside""}],[{""id"":""g1.3"",""content"":""in park""}],[{""id"":""g2.1"",""content"":""by lake or river""}]]","[""Where does this picture take place geographically?"",""Where does this picture take place at?"",""Where does this picture take place near?""]","true","value","""A/L      ""","esteng"
"562382","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25053","52","Fri Jul 01 02:06:11 UTC 2022","Fri Jul 01 02:06:18 UTC 2022","7","[[{""id"": ""g0.5"", ""content"": ""hill""}], [{""id"": ""g1.1"", ""content"": ""forest""}]]","[""What geological formations are in the background?"", ""What formation is in the background?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000371730.jpg""","""What geological formation is in the background?""","371730018","[[{""id"":""g0.5"",""content"":""hill""}],[{""id"":""g1.1"",""content"":""forest""}]]","[""What geological formations are in the background?"",""What formation is in the background?""]","true","value","""A/M          ""","esteng"
"562383","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25054","52","Fri Jul 01 02:06:18 UTC 2022","Fri Jul 01 02:06:26 UTC 2022","8","[[{""id"": ""g0.0"", ""content"": ""on display""}], [{""id"": ""g1.1"", ""content"": ""at store""}], [{""id"": ""g2.5"", ""content"": ""front middle""}]]","[""Why are the bananas there?"", ""Where are the bananas sold?"", ""Where are the bananas in photo?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000142470.jpg""","""Where are the bananas?""","142470000","[[{""id"":""g0.0"",""content"":""on display""}],[{""id"":""g1.1"",""content"":""at store""}],[{""id"":""g2.5"",""content"":""front middle""}]]","[""Why are the bananas there?"",""Where are the bananas sold?"",""Where are the bananas in photo?""]","true","value","""A/L      ""","esteng"
"562384","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25055","52","Fri Jul 01 02:06:26 UTC 2022","Fri Jul 01 02:06:42 UTC 2022","16","[[{""id"": ""g0.4"", ""content"": ""bike""}], [{""id"": ""g1.1"", ""content"": ""scooter seat""}]]","[""What vehicle is the cat sitting on?"", ""What is the cat directly sitting on?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000380039.jpg""","""What is the cat sitting on?""","380039000","[[{""id"":""g0.4"",""content"":""bike""}],[{""id"":""g1.1"",""content"":""scooter seat""}]]","[""What vehicle is the cat sitting on?"",""What is the cat directly sitting on?""]","true","value","""A/L      ""","esteng"
"562385","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25056","52","Fri Jul 01 02:06:42 UTC 2022","Fri Jul 01 02:06:50 UTC 2022","8","[[{""id"": ""g0.3"", ""content"": ""stand alone mixer""}], [{""id"": ""g1.0"", ""content"": ""kitchenaid""}], [{""id"": ""g2.0"", ""content"": ""stainless steel""}], [{""id"": ""g3.1"", ""content"": ""electric""}]]","[""What is kind of mixer on the counter is referred to?"", ""What kind of mixer brand on the counter?"", ""What kind of material is the mixer on the counter?"", ""What kind of power mixer on the counter?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000183972.jpg""","""What kind of mixer on the counter?""","183972002","[[{""id"":""g0.3"",""content"":""stand alone mixer""}],[{""id"":""g1.0"",""content"":""kitchenaid""}],[{""id"":""g2.0"",""content"":""stainless steel""}],[{""id"":""g3.1"",""content"":""electric""}]]","[""What is kind of mixer on the counter is referred to?"",""What kind of mixer brand on the counter?"",""What kind of material is the mixer on the counter?"",""What kind of power mixer on the counter?""]","true","value","""A/K            ""","esteng"
"562386","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25057","52","Fri Jul 01 02:06:50 UTC 2022","Fri Jul 01 02:06:58 UTC 2022","8","[[{""id"": ""g0.7"", ""content"": ""don't get hit by ball""}], [{""id"": ""g1.0"", ""content"": ""baseball""}], [{""id"": ""g2.0"", ""content"": ""ball""}]]","[""What purpose is the netting for?"", ""What sport is the netting for?"", ""What is the netting for catching?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000218116.jpg""","""What is the netting for?""","218116000","[[{""id"":""g0.7"",""content"":""don't get hit by ball""}],[{""id"":""g1.0"",""content"":""baseball""}],[{""id"":""g2.0"",""content"":""ball""}]]","[""What purpose is the netting for?"",""What sport is the netting for?"",""What is the netting for catching?""]","true","value","""A/D    . ~ (reason) ""","esteng"
"562387","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25058","52","Fri Jul 01 02:06:58 UTC 2022","Fri Jul 01 02:07:07 UTC 2022","9","[[{""id"": ""g0.6"", ""content"": ""20s""}], [{""id"": ""g1.0"", ""content"": ""middle-age""}]]","[""How old is the person in the water by decade?"", ""How old is the person in the water generally?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000306384.jpg""","""How old is the person in the water?""","306384005","[[{""id"":""g0.6"",""content"":""20s""}],[{""id"":""g1.0"",""content"":""middle-age""}]]","[""How old is the person in the water by decade?"",""How old is the person in the water generally?""]","true","value","""U. A/T ""","esteng"
"562388","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25059","52","Fri Jul 01 02:07:07 UTC 2022","Fri Jul 01 02:07:45 UTC 2022","38","[[{""id"": ""g0.1"", ""content"": ""big""}], [{""id"": ""g1.6"", ""content"": ""thames""}]]","[""What is the name of the rive by width?"", ""What is possibly the name of the river ?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000227242.jpg""","""What is the name of the river?""","227242001","[[{""id"":""g0.1"",""content"":""big""}],[{""id"":""g1.6"",""content"":""thames""}]]","[""What is the name of the rive by width?"",""What is possibly the name of the river ?""]","true","value","""U    ""","esteng"
"562389","727","jimena_test_for_annotator_uncertainty","Tue Jun 28 14:24:37 UTC 2022","1","86400","25060","52","Fri Jul 01 02:07:45 UTC 2022","Fri Jul 01 02:08:00 UTC 2022","15","[[{""id"": ""g0.2"", ""content"": ""behind person""}], [{""id"": ""g1.2"", ""content"": ""floor""}], [{""id"": ""g2.0"", ""content"": ""left""}], [{""id"": ""g3.1"", ""content"": ""vase""}]]","[""Where are the flowers with the female?"", ""What are the flowers on?"", ""Where are the flowers in photo?"", ""In what are the flowers?""]","""https://cs.jhu.edu/~esteng/images_for_hit/COCO_train2014_000000442150.jpg""","""Where are the flowers?""","442150001","[[{""id"":""g0.2"",""content"":""behind person""}],[{""id"":""g1.2"",""content"":""floor""}],[{""id"":""g2.0"",""content"":""left""}],[{""id"":""g3.1"",""content"":""vase""}]]","[""Where are the flowers with the female?"",""What are the flowers on?"",""Where are the flowers in photo?"",""In what are the flowers?""]","true","value","""A/L      ""","esteng"
